Type;FSVA3044;
1419941463.5364625454;-90.06652069091796875;-102.45958709716796875
1419942462.5374615192;-89.86852264404296875;-95.64255523681640625
1419943461.5384604931;-86.06935882568359375;-90.6866455078125
1419944460.5394594669;-84.9300994873046875;-90.7073211669921875
1419945459.5404584408;-84.93743896484375;-90.27188873291015625
1419946458.5414574146;-85.81255340576171875;-90.801666259765625
1419947457.5424563885;-87.51401519775390625;-93.1903839111328125
1419948456.5434553623;-89.9166412353515625;-97.46990203857421875
1419949455.5444543362;-93.21559906005859375;-103.6508026123046875
1419950454.54545331;-96.43264007568359375;-100.91558074951171875
1419951453.5464522839;-94.35882568359375;-101.81934356689453125
1419952452.5474512577;-91.51087188720703125;-102.60527801513671875
1419953451.5484502316;-91.243988037109375;-93.98372650146484375
1419954450.5494492054;-90.47183990478515625;-92.11949920654296875
1419955449.5504481792;-91.0032196044921875;-93.03737640380859375
1419956448.5514471531;-91.18450927734375;-100.5816802978515625
1419957447.5524461269;-90.5753631591796875;-97.01599884033203125
1419958446.5534451008;-87.77617645263671875;-91.80831146240234375
1419959445.5544440746;-87.486236572265625;-94.3738250732421875
1419960444.5554430485;-88.5176544189453125;-94.65119171142578125
1419961443.5564420223;-90.50225067138671875;-100.95832061767578125
1419962442.5574409962;-88.38074493408203125;-108.41230010986328125
1419963441.55843997;-86.59740447998046875;-91.12346649169921875
1419964440.5594389439;-83.32218170166015625;-86.0547027587890625
1419965439.5604379177;-80.5869140625;-85.92144775390625
1419966438.5614368916;-79.38077545166015625;-91.73914337158203125
1419967437.5624358654;-79.42951202392578125;-95.74266815185546875
1419968436.5634348392;-81.3829803466796875;-93.2884521484375
1419969435.5644338131;-86.4820098876953125;-91.23834228515625
1419970434.5654327869;-84.7309722900390625;-86.4884185791015625
1419971433.5664317608;-84.7162933349609375;-85.65178680419921875
1419972432.5674307346;-85.2071990966796875;-85.72847747802734375
1419973431.5684297085;-84.767303466796875;-85.98308563232421875
1419974430.5694286823;-84.74820709228515625;-85.80702972412109375
1419975429.5704276562;-85.63443756103515625;-87.622894287109375
1419976428.57142663;-85.999298095703125;-100.0051727294921875
1419977427.5724256039;-85.736236572265625;-92.042327880859375
1419978426.5734245777;-85.7303314208984375;-86.81432342529296875
1419979425.5744235516;-86.21657562255859375;-87.2984619140625
1419980424.5754225254;-86.1096954345703125;-88.54169464111328125
1419981423.5764214993;-83.1770477294921875;-91.2265167236328125
1419982422.5774204731;-82.3873443603515625;-97.10218048095703125
1419983421.5784194469;-82.6307220458984375;-98.6219329833984375
1419984420.5794184208;-84.4865570068359375;-95.39783477783203125
1419985419.5804173946;-86.91778564453125;-93.094573974609375
1419986418.5814163685;-88.1110382080078125;-90.1326446533203125
1419987417.5824153423;-87.54647064208984375;-91.49565887451171875
1419988416.5834143162;-87.59149932861328125;-94.26224517822265625
1419989415.58441329;-88.2482147216796875;-98.1037750244140625
1419990414.5854122639;-89.79999542236328125;-96.43115234375
1419991413.5864112377;-90.80120849609375;-94.9579925537109375
1419992412.5874102116;-89.57529449462890625;-102.96244049072265625
1419993411.5884091854;-89.5829925537109375;-100.5612945556640625
1419994410.5894081593;-90.1450347900390625;-94.31552886962890625
1419995409.5904071331;-89.07929229736328125;-91.44609832763671875
1419996408.5914061069;-89.10503387451171875;-91.520233154296875
1419997407.5924050808;-92.13755035400390625;-97.17376708984375
1419998406.5934040546;-95.80980682373046875;-104.9478607177734375
1419999405.5944030285;-93.23854827880859375;-100.54595184326171875
1420000404.5954020023;-89.82263946533203125;-94.97265625
1420001403.5964009762;-87.3863525390625;-99.20397186279296875
1420002402.59739995;-86.87939453125;-100.69705963134765625
1420003401.5983989239;-87.16182708740234375;-97.31322479248046875
1420004400.5993978977;-89.28267669677734375;-96.436767578125
1420005399.6003968716;-94.55385589599609375;-97.19366455078125
1420006398.6013958454;-92.71817779541015625;-94.3102264404296875
1420007397.6023948193;-92.40305328369140625;-93.68071746826171875
1420008396.6033937931;-92.23845672607421875;-94.0537109375
1420009395.604392767;-90.13419342041015625;-94.8138427734375
1420010394.6053917408;-89.68662261962890625;-93.70851898193359375
1420011393.6063907146;-88.67157745361328125;-93.17833709716796875
1420012392.6073896885;-87.48628997802734375;-92.01021575927734375
1420013391.6083886623;-87.27397918701171875;-88.5576171875
1420014390.6093876362;-85.94142913818359375;-88.27390289306640625
1420015389.61038661;-85.46136474609375;-87.708648681640625
1420016388.6113855839;-85.522613525390625;-86.39699554443359375
1420017387.6123845577;-86.10884857177734375;-88.06595611572265625
1420018386.6133835316;-88.7575836181640625;-93.09334564208984375
1420019385.6143825054;-92.59006500244140625;-95.920074462890625
1420020384.6153814793;-92.34299468994140625;-99.41448974609375
1420021383.6163804531;-90.2050323486328125;-96.9036407470703125
1420022382.617379427;-89.59449005126953125;-94.15024566650390625
1420023381.6183784008;-89.753387451171875;-91.3889007568359375
1420024380.6193773746;-86.6502227783203125;-93.47853851318359375
1420025379.6203763485;-84.35192108154296875;-93.32402801513671875
1420026378.6213753223;-83.9817657470703125;-99.5445404052734375
1420027377.6223742962;-84.11370086669921875;-90.24945831298828125
1420028376.62337327;-84.6542205810546875;-87.185546875
1420029375.6243722439;-86.05651092529296875;-86.42559051513671875
1420030374.6253712177;-86.47154998779296875;-87.23883056640625
1420031373.6263701916;-87.250213623046875;-91.916778564453125
1420032372.6273691654;-85.53241729736328125;-98.28650665283203125
1420033371.6283681393;-85.32342529296875;-92.1564178466796875
1420034370.6293671131;-85.65679168701171875;-89.52939605712890625
1420035369.630366087;-88.12659454345703125;-93.41036224365234375
1420036368.6313650608;-88.803802490234375;-92.9449462890625
1420037367.6323640347;-86.90927886962890625;-100.33843231201171875
1420038366.6333630085;-86.2298583984375;-100.7479705810546875
1420039365.6343619823;-86.173309326171875;-92.65377044677734375
1420040364.6353609562;-86.7615203857421875;-89.26119232177734375
1420041363.63635993;-89.21746063232421875;-93.34000396728515625
1420042362.6373589039;-88.74303436279296875;-95.3342132568359375
1420043361.6383578777;-86.49864959716796875;-94.09700775146484375
1420044360.6393568516;-86.42012786865234375;-91.6360931396484375
1420045359.6403558254;-87.7495574951171875;-94.421295166015625
1420046358.6413547993;-91.49153900146484375;-97.50760650634765625
1420047357.6423537731;-87.1171417236328125;-104.01251983642578125
1420048356.643352747;-86.48419952392578125;-94.431060791015625
1420049355.6443517208;-87.00771331787109375;-89.4972991943359375
1420050354.6453506947;-85.2607269287109375;-87.1280364990234375
1420051353.6463496685;-83.5839385986328125;-87.970001220703125
1420052352.6473486423;-83.500152587890625;-92.32016754150390625
1420053351.6483476162;-84.88916015625;-100.65706634521484375
1420054350.64934659;-88.72203826904296875;-101.7742156982421875
1420055349.6503455639;-92.14685821533203125;-98.95845794677734375
1420056348.6513445377;-93.36519622802734375;-99.23016357421875
1420057347.6523435116;-89.76061248779296875;-99.8815765380859375
1420058346.6533424854;-88.9274749755859375;-97.22931671142578125
1420059345.6543414593;-89.25894927978515625;-107.9141387939453125
1420060344.6553404331;-90.7966156005859375;-97.84407806396484375
1420061343.656339407;-92.1905517578125;-98.29151153564453125
1420062342.6573383808;-91.375152587890625;-96.29224395751953125
1420063341.6583373547;-91.01967620849609375;-94.630462646484375
1420064340.6593363285;-88.00588226318359375;-95.22896575927734375
1420065339.6603353024;-87.13967132568359375;-97.57422637939453125
1420066338.6613342762;-87.17311859130859375;-97.75991058349609375
1420067337.66233325;-87.20883941650390625;-93.177825927734375
1420068336.6633322239;-84.77797698974609375;-87.26145172119140625
1420069335.6643311977;-83.08367919921875;-86.01230621337890625
1420070334.6653301716;-82.3162994384765625;-83.8208770751953125
1420071333.6663291454;-80.743255615234375;-86.10146331787109375
1420072332.6673281193;-80.3828125;-93.6539459228515625
1420073331.6683270931;-80.757659912109375;-94.28240203857421875
1420074330.669326067;-83.109527587890625;-88.07021331787109375
1420075329.6703250408;-86.77298736572265625;-92.47283172607421875
1420076328.6713240147;-87.8280181884765625;-91.45464324951171875
1420077327.6723229885;-87.42041778564453125;-99.474365234375
1420078326.6733219624;-86.715850830078125;-104.1049957275390625
1420079325.6743209362;-86.9742431640625;-104.80440521240234375
1420080324.67531991;-89.1858673095703125;-100.20050048828125
1420081323.6763188839;-86.31615447998046875;-94.34819793701171875
1420082322.6773178577;-85.23206329345703125;-90.01314544677734375
1420083321.6783168316;-85.31180572509765625;-86.8674774169921875
1420084320.6793158054;-84.32544708251953125;-88.1468963623046875
1420085319.6803147793;-83.7167816162109375;-92.44512176513671875
1420086318.6813137531;-83.692291259765625;-95.7164306640625
1420087317.682312727;-84.537445068359375;-93.10483551025390625
1420088316.6833117008;-86.67784881591796875;-96.03110504150390625
1420089315.6843106747;-85.815399169921875;-94.4522552490234375
1420090314.6853096485;-84.123809814453125;-89.2315216064453125
1420091313.6863086224;-83.6103668212890625;-86.4871673583984375
1420092312.6873075962;-83.81566619873046875;-89.30057525634765625
1420093311.6883065701;-85.02301788330078125;-94.04776763916015625
1420094310.6893055439;-87.06627655029296875;-89.49852752685546875
1420095309.6903045177;-88.065887451171875;-94.233154296875
1420096308.6913034916;-90.59227752685546875;-99.18875885009765625
1420097307.6923024654;-88.69687652587890625;-102.8109588623046875
1420098306.6933014393;-87.4952392578125;-98.91333770751953125
1420099305.6943004131;-87.18756103515625;-94.66234588623046875
1420100304.695299387;-86.77118682861328125;-98.741668701171875
1420101303.6962983608;-85.4176025390625;-94.53275299072265625
1420102302.6972973347;-83.8491973876953125;-88.82480621337890625
1420103301.6982963085;-83.0942230224609375;-86.690277099609375
1420104300.6992952824;-83.10147857666015625;-85.060821533203125
1420105299.7002942562;-83.437347412109375;-84.85590362548828125
1420106298.7012932301;-83.60395050048828125;-87.04479217529296875
1420107297.7022922039;-85.23522186279296875;-89.9560089111328125
1420108296.7032911777;-87.86083984375;-90.44252777099609375
1420109295.7042901516;-87.19165802001953125;-88.76107025146484375
1420110294.7052891254;-86.364837646484375;-87.32080078125
1420111293.7062880993;-86.41910552978515625;-87.70599365234375
1420112292.7072870731;-87.04460906982421875;-89.887298583984375
1420113291.708286047;-88.92607879638671875;-94.40564727783203125
1420114290.7092850208;-87.03266143798828125;-92.3265533447265625
1420115289.7102839947;-84.89133453369140625;-86.81537628173828125
1420116288.7112829685;-84.8515472412109375;-85.47220611572265625
1420117287.7122819424;-85.5409698486328125;-87.8360595703125
1420118286.7132809162;-85.728759765625;-88.9612579345703125
1420119285.7142798901;-84.5807647705078125;-88.36258697509765625
1420120284.7152788639;-83.609649658203125;-89.65517425537109375
1420121283.7162778378;-83.696929931640625;-89.9570159912109375
1420122282.7172768116;-84.87322235107421875;-90.72292327880859375
1420123281.7182757854;-86.90631866455078125;-91.71773529052734375
1420124280.7192747593;-89.05529022216796875;-91.68999481201171875
1420125279.7202737331;-85.58533477783203125;-88.204559326171875
1420126278.721272707;-83.75797271728515625;-84.85593414306640625
1420127277.7222716808;-83.45514678955078125;-84.0786895751953125
1420128276.7232706547;-83.64876556396484375;-85.557037353515625
1420129275.7242696285;-85.27048492431640625;-87.36236572265625
1420130274.7252686024;-86.7421722412109375;-92.2290802001953125
1420131273.7262675762;-88.13278961181640625;-92.927764892578125
1420132272.7272665501;-90.429534912109375;-93.01369476318359375
1420133271.7282655239;-85.62850189208984375;-95.9063873291015625
1420134270.7292644978;-84.00060272216796875;-98.100494384765625
1420135269.7302634716;-84.17122650146484375;-90.46683502197265625
1420136268.7312624454;-87.3082427978515625;-91.686859130859375
1420137267.7322614193;-90.862701416015625;-94.8627166748046875
1420138266.7332603931;-85.52867889404296875;-91.80959320068359375
1420139265.734259367;-84.21137237548828125;-93.7185821533203125
1420140264.7352583408;-84.31285858154296875;-97.7642974853515625
1420141263.7362573147;-85.340179443359375;-102.75484466552734375
1420142262.7372562885;-86.599334716796875;-100.61206817626953125
1420143261.7382552624;-87.97245025634765625;-95.51090240478515625
1420144260.7392542362;-89.02263641357421875;-93.17182159423828125
1420145259.7402532101;-88.61321258544921875;-97.31328582763671875
1420146258.7412521839;-87.185546875;-103.48052978515625
1420147257.7422511578;-87.004669189453125;-94.6903228759765625
1420148256.7432501316;-84.4024200439453125;-96.791717529296875
1420149255.7442491055;-82.8908843994140625;-92.77811431884765625
1420150254.7452480793;-82.78086090087890625;-89.187744140625
1420151253.7462470531;-83.3787994384765625;-90.87451934814453125
1420152252.747246027;-85.493560791015625;-100.3282928466796875
1420153251.7482450008;-89.50722503662109375;-98.8953399658203125
1420154250.7492439747;-87.96778106689453125;-97.20478057861328125
1420155249.7502429485;-86.65717315673828125;-93.33205413818359375
1420156248.7512419224;-85.6462249755859375;-87.7592926025390625
1420157247.7522408962;-85.518463134765625;-89.19301605224609375
1420158246.7532398701;-86.8348541259765625;-89.79651641845703125
1420159245.7542388439;-88.91445159912109375;-92.33501434326171875
1420160244.7552378178;-89.2718048095703125;-94.31402587890625
1420161243.7562367916;-90.52034759521484375;-93.21112823486328125
1420162242.7572357655;-92.80770111083984375;-96.2154998779296875
1420163241.7582347393;-95.114501953125;-102.4063568115234375
1420164240.7592337132;-92.79364013671875;-97.04155731201171875
1420165239.760232687;-88.95072174072265625;-96.25794219970703125
1420166238.7612316608;-86.42609405517578125;-106.8381805419921875
1420167237.7622306347;-85.549896240234375;-97.7953643798828125
1420168236.7632296085;-85.69275665283203125;-90.37140655517578125
1420169235.7642285824;-87.32476043701171875;-89.89520263671875
1420170234.7652275562;-87.511138916015625;-94.84131622314453125
1420171233.7662265301;-89.0124969482421875;-94.1846466064453125
1420172232.7672255039;-86.69152069091796875;-99.143402099609375
1420173231.7682244778;-84.33571624755859375;-90.15401458740234375
1420174230.7692234516;-82.51349639892578125;-86.0072479248046875
1420175229.7702224255;-81.3998260498046875;-85.97809600830078125
1420176228.7712213993;-81.22406005859375;-88.79779815673828125
1420177227.7722203732;-81.572357177734375;-89.72139739990234375
1420178226.773219347;-83.1983795166015625;-86.30225372314453125
1420179225.7742183208;-83.14746856689453125;-91.21193695068359375
1420180224.7752172947;-83.633544921875;-93.99730682373046875
1420181223.7762162685;-86.7209320068359375;-93.98798370361328125
1420182222.7772152424;-91.1886444091796875;-96.9014739990234375
1420183221.7782142162;-89.413848876953125;-91.3150787353515625
1420184220.7792131901;-88.85646820068359375;-92.66290283203125
1420185219.7802121639;-87.8228302001953125;-90.592132568359375
1420186218.7812111378;-87.16806793212890625;-92.69976806640625
1420187217.7822101116;-87.84993743896484375;-93.26932525634765625
1420188216.7832090855;-88.09662628173828125;-91.8831634521484375
1420189215.7842080593;-87.88385772705078125;-90.71044921875
1420190214.7852070332;-87.2578125;-91.9548797607421875
1420191213.786206007;-84.8177337646484375;-93.578216552734375
1420192212.7872049809;-83.79766845703125;-90.9560546875
1420193211.7882039547;-83.69245147705078125;-89.3118438720703125
1420194210.7892029285;-83.78548431396484375;-87.3557891845703125
1420195209.7902019024;-84.051666259765625;-87.76305389404296875
1420196208.7912008762;-84.5219879150390625;-88.08353424072265625
1420197207.7921998501;-85.11634063720703125;-87.5745697021484375
1420198206.7931988239;-86.376617431640625;-91.90860748291015625
1420199205.7941977978;-84.86728668212890625;-95.166290283203125
1420200204.7951967716;-82.27526092529296875;-91.48250579833984375
1420201203.7961957455;-81.72797393798828125;-88.48999786376953125
1420202202.7971947193;-82.050689697265625;-88.62924957275390625
1420203201.7981936932;-83.28481292724609375;-88.72525787353515625
1420204200.799192667;-83.83449554443359375;-87.14694976806640625
1420205199.8001916409;-84.2419281005859375;-86.14544677734375
1420206198.8011906147;-85.739501953125;-87.26821136474609375
1420207197.8021895885;-85.75074005126953125;-87.57483673095703125
1420208196.8031885624;-84.99005126953125;-87.3024139404296875
1420209195.8041875362;-83.978912353515625;-90.4332275390625
1420210194.8051865101;-83.76410675048828125;-93.2792816162109375
1420211193.8061854839;-83.97249603271484375;-93.500823974609375
1420212192.8071844578;-85.2718048095703125;-93.0310821533203125
1420213191.8081834316;-88.18636322021484375;-96.18007659912109375
1420214190.8091824055;-93.3337554931640625;-106.7914276123046875
1420215189.8101813793;-89.8751220703125;-99.83941650390625
1420216188.8111803532;-88.7902679443359375;-96.2864532470703125
1420217187.812179327;-89.00371551513671875;-95.1256866455078125
1420218186.8131783009;-90.4843597412109375;-97.399169921875
1420219185.8141772747;-87.83750152587890625;-96.654632568359375
1420220184.8151762486;-87.6925811767578125;-90.07520294189453125
1420221183.8161752224;-86.43778228759765625;-92.884857177734375
1420222182.8171741962;-86.6576690673828125;-92.6937408447265625
1420223181.8181731701;-87.23609161376953125;-88.5625762939453125
1420224180.8191721439;-85.94559478759765625;-87.6661834716796875
1420225179.8201711178;-85.6778106689453125;-87.7794036865234375
1420226178.8211700916;-85.697296142578125;-86.959381103515625
1420227177.8221690655;-86.147369384765625;-87.1634368896484375
1420228176.8231680393;-87.286651611328125;-90.063140869140625
1420229175.8241670132;-91.4093780517578125;-94.723114013671875
1420230174.825165987;-92.29024505615234375;-101.45186614990234375
1420231173.8261649609;-92.72241973876953125;-99.96356201171875
1420232172.8271639347;-87.68575286865234375;-98.5867919921875
1420233171.8281629086;-85.42281341552734375;-97.9693450927734375
1420234170.8291618824;-84.7823638916015625;-90.58361053466796875
1420235169.8301608562;-84.87955474853515625;-90.4501190185546875
1420236168.8311598301;-85.95604705810546875;-96.587921142578125
1420237167.8321588039;-87.48361968994140625;-100.00511932373046875
1420238166.8331577778;-87.903717041015625;-92.67417144775390625
1420239165.8341567516;-87.8198089599609375;-89.38399505615234375
1420240164.8351557255;-87.9122314453125;-88.366546630859375
1420241163.8361546993;-87.0194091796875;-88.0806732177734375
1420242162.8371536732;-84.399139404296875;-87.82767486572265625
1420243161.838152647;-82.43526458740234375;-87.8451385498046875
1420244160.8391516209;-81.90206146240234375;-88.24216461181640625
1420245159.8401505947;-81.9864959716796875;-89.164337158203125
1420246158.8411495686;-82.76007843017578125;-90.91705322265625
1420247157.8421485424;-83.944122314453125;-95.00788116455078125
1420248156.8431475163;-84.1827239990234375;-96.9813995361328125
1420249155.8441464901;-84.8008880615234375;-93.11374664306640625
1420250154.8451454639;-85.3734283447265625;-94.87181854248046875
1420251153.8461444378;-85.55672454833984375;-94.92620849609375
1420252152.8471434116;-78.52207183837890625;-83.8533172607421875
1420253151.8481423855;-72.39543914794921875;-72.39543914794921875
1420254150.8491413593;-69.4698333740234375;-69.4698333740234375
1420255149.8501403332;-69.1553192138671875;-69.1553192138671875
1420256148.851139307;-70.10948944091796875;-70.10948944091796875
1420257147.8521382809;-74.05419158935546875;-74.05419158935546875
1420258146.8531372547;-82.369598388671875;-82.369598388671875
1420259145.8541362286;-85.50048065185546875;-85.50048065185546875
1420260144.8551352024;-85.76848602294921875;-85.76848602294921875
1420261143.8561341763;-87.2300262451171875;-94.66069793701171875
1420262142.8571331501;-89.366943359375;-92.2178497314453125
1420263141.8581321239;-89.344635009765625;-90.3813934326171875
1420264140.8591310978;-90.41390228271484375;-92.702056884765625
1420265139.8601300716;-88.54644775390625;-92.55156707763671875
1420266138.8611290455;-87.97900390625;-93.38683319091796875
1420267137.8621280193;-89.56050872802734375;-92.86739349365234375
1420268136.8631269932;-88.23429107666015625;-91.3154754638671875
1420269135.864125967;-87.87483978271484375;-88.95098114013671875
1420270134.8651249409;-88.118133544921875;-91.495880126953125
1420271133.8661239147;-89.2817535400390625;-95.06972503662109375
1420272132.8671228886;-89.94596099853515625;-96.8180084228515625
1420273131.8681218624;-89.1906890869140625;-96.15543365478515625
1420274130.8691208363;-88.7125091552734375;-92.05513763427734375
1420275129.8701198101;-87.53495025634765625;-88.89141082763671875
1420276128.871118784;-87.36748504638671875;-90.1049957275390625
1420277127.8721177578;-88.68315887451171875;-90.94571685791015625
1420278126.8731167316;-86.830780029296875;-93.24437713623046875
1420279125.8741157055;-84.8762664794921875;-91.891021728515625
1420280124.8751146793;-83.2672119140625;-88.7097930908203125
1420281123.8761136532;-82.6642913818359375;-89.0498199462890625
1420282122.877112627;-82.78656768798828125;-91.58966827392578125
1420283121.8781116009;-84.23436737060546875;-90.06066131591796875
1420284120.8791105747;-86.5247802734375;-88.12758636474609375
1420285119.8801095486;-86.6224212646484375;-88.3750457763671875
1420286118.8811085224;-86.1255340576171875;-93.1923065185546875
1420287117.8821074963;-86.812225341796875;-91.3203887939453125
1420288116.8831064701;-87.2984771728515625;-95.14084625244140625
1420289115.884105444;-86.79218292236328125;-97.65497589111328125
1420290114.8851044178;-86.08620452880859375;-94.91761016845703125
1420291113.8861033916;-85.708160400390625;-102.316864013671875
1420292112.8871023655;-85.757049560546875;-98.06296539306640625
1420293111.8881013393;-86.7691802978515625;-97.751617431640625
1420294110.8891003132;-88.6538848876953125;-105.16748809814453125
1420295109.890099287;-89.1147918701171875;-104.75055694580078125
1420296108.8910982609;-87.46544647216796875;-98.1490478515625
1420297107.8920972347;-86.2138214111328125;-98.30136871337890625
1420298106.8930962086;-86.12288665771484375;-96.244415283203125
1420299105.8940951824;-86.69080352783203125;-89.8800811767578125
1420300104.8950941563;-85.275634765625;-89.8186187744140625
1420301103.8960931301;-85.00902557373046875;-90.67037200927734375
1420302102.897092104;-85.40952301025390625;-89.8774261474609375
1420303101.8980910778;-85.08638763427734375;-88.13065338134765625
1420304100.8990900517;-83.71537017822265625;-91.15169525146484375
1420305099.9000890255;-83.63726043701171875;-92.44341278076171875
1420306098.9010879993;-83.373199462890625;-90.89096832275390625
1420307097.9020869732;-82.4030303955078125;-87.78028106689453125
1420308096.903085947;-81.873443603515625;-90.219635009765625
1420309095.9040849209;-81.87807464599609375;-89.9772186279296875
1420310094.9050838947;-82.72522735595703125;-90.719085693359375
1420311093.9060828686;-85.24041748046875;-96.61209869384765625
1420312092.9070818424;-86.1476898193359375;-98.0075531005859375
1420313091.9080808163;-85.55667877197265625;-92.26567840576171875
1420314090.9090797901;-85.50180816650390625;-91.38446044921875
1420315089.910078764;-86.11373138427734375;-93.6711273193359375
1420316088.9110777378;-89.0257110595703125;-94.1563568115234375
1420317087.9120767117;-92.90137481689453125;-93.61092376708984375
1420318086.9130756855;-91.874481201171875;-96.91828155517578125
1420319085.9140746593;-90.35071563720703125;-105.1680145263671875
1420320084.9150736332;-88.75849151611328125;-94.36161041259765625
1420321083.916072607;-88.38045501708984375;-89.69012451171875
1420322082.9170715809;-88.00787353515625;-92.002593994140625
1420323081.9180705547;-86.034393310546875;-95.97545623779296875
1420324080.9190695286;-85.0257720947265625;-102.72138214111328125
1420325079.9200685024;-84.98152923583984375;-106.7353057861328125
1420326078.9210674763;-85.49560546875;-100.7438201904296875
1420327077.9220664501;-86.35637664794921875;-97.26740264892578125
1420328076.923065424;-87.38576507568359375;-92.78025054931640625
1420329075.9240643978;-86.17401123046875;-90.77155303955078125
1420330074.9250633717;-85.9440765380859375;-92.17618560791015625
1420331073.9260623455;-87.38796234130859375;-90.3334197998046875
1420332072.9270613194;-86.12188720703125;-92.471710205078125
1420333071.9280602932;-86.15643310546875;-94.80926513671875
1420334070.929059267;-88.60526275634765625;-93.77692413330078125
1420335069.9300582409;-93.20867919921875;-109.49627685546875
1420336068.9310572147;-97.0866851806640625;-101.4654388427734375
1420337067.9320561886;-90.96746826171875;-95.637542724609375
1420338066.9330551624;-89.27675628662109375;-92.5943756103515625
1420339065.9340541363;-87.2788848876953125;-97.67920684814453125
1420340064.9350531101;-85.444244384765625;-98.13619232177734375
1420341063.936052084;-85.4093475341796875;-92.61234283447265625
1420342062.9370510578;-85.576416015625;-92.0610809326171875
1420343061.9380500317;-84.76117706298828125;-92.07007598876953125
1420344060.9390490055;-84.42333984375;-90.64422607421875
1420345059.9400479794;-84.42552947998046875;-86.65378570556640625
1420346058.9410469532;-83.076904296875;-85.9957427978515625
1420347057.942045927;-82.99449920654296875;-88.7772979736328125
1420348056.9430449009;-83.78913116455078125;-92.45177459716796875
1420349055.9440438747;-52.65493011474609375;-71.49480438232421875
1420350054.9450428486;-33.8422088623046875;-45.5109710693359375
1420351053.9460418224;-20.96288299560546875;-29.018255233764648438
1420352052.9470407963;-12.141549110412597656;-17.624063491821289063
1420353051.9480397701;-6.5609865188598632813;-6.5609865188598632813
1420354050.949038744;-3.8202190399169921875;-3.8202190399169921875
1420355049.9500377178;-3.4786670207977294922;-3.4786670207977294922
1420356048.9510366917;-4.3105192184448242188;-4.3105192184448242188
1420357047.9520356655;-7.8153042793273925781;-7.8153042793273925781
1420358046.9530346394;-14.243987083435058594;-20.378543853759765625
1420359045.9540336132;-24.083288192749023438;-32.98940277099609375
1420360044.9550325871;-38.322772979736328125;-51.3006744384765625
1420361043.9560315609;-59.37703704833984375;-82.20845794677734375
1420362042.9570305347;-87.36498260498046875;-87.36498260498046875
1420363041.9580295086;-89.76883697509765625;-93.30615234375
1420364040.9590284824;-91.365478515625;-93.8372802734375
1420365039.9600274563;-89.87103271484375;-95.219573974609375
1420366038.9610264301;-86.21265411376953125;-89.5256195068359375
1420367037.962025404;-84.500244140625;-91.99742889404296875
1420368036.9630243778;-83.97029876708984375;-107.77846527099609375
