Type;FSVA3044;
1419941463.5364625454;-83.242889404296875;-97.6583404541015625
1419942462.5374615192;-82.1549224853515625;-94.17972564697265625
1419943461.5384604931;-82.17224884033203125;-94.4211273193359375
1419944460.5394594669;-82.81587982177734375;-88.610382080078125
1419945459.5404584408;-84.683563232421875;-87.7546234130859375
1419946458.5414574146;-88.04949951171875;-98.2272491455078125
1419947457.5424563885;-87.5321502685546875;-89.57353973388671875
1419948456.5434553623;-85.777130126953125;-87.2382659912109375
1419949455.5444543362;-85.23712158203125;-87.738861083984375
1419950454.54545331;-85.4409027099609375;-87.988922119140625
1419951453.5464522839;-86.15349578857421875;-87.752532958984375
1419952452.5474512577;-83.15225982666015625;-87.45032501220703125
1419953451.5484502316;-81.83792877197265625;-86.96703338623046875
1419954450.5494492054;-81.854522705078125;-87.37860107421875
1419955449.5504481792;-83.42530059814453125;-88.3406219482421875
1419956448.5514471531;-88.19460296630859375;-96.3664398193359375
1419957447.5524461269;-89.3985443115234375;-94.676849365234375
1419958446.5534451008;-88.7773590087890625;-94.5970458984375
1419959445.5544440746;-89.586944580078125;-98.78058624267578125
1419960444.5554430485;-95.10991668701171875;-99.38596343994140625
1419961443.5564420223;-94.01093292236328125;-97.10950469970703125
1419962442.5574409962;-93.78739166259765625;-99.48635101318359375
1419963441.55843997;-90.15650177001953125;-102.7587890625
1419964440.5594389439;-87.70371246337890625;-93.7031707763671875
1419965439.5604379177;-87.69545745849609375;-89.19538116455078125
1419966438.5614368916;-88.1975250244140625;-93.47553253173828125
1419967437.5624358654;-88.95227813720703125;-94.26806640625
1419968436.5634348392;-88.41825103759765625;-92.35375213623046875
1419969435.5644338131;-86.74053955078125;-89.1937713623046875
1419970434.5654327869;-84.58748626708984375;-87.33444976806640625
1419971433.5664317608;-83.53673553466796875;-87.6632843017578125
1419972432.5674307346;-83.506805419921875;-90.69842529296875
1419973431.5684297085;-84.3495330810546875;-95.6451263427734375
1419974430.5694286823;-86.52114105224609375;-96.5907745361328125
1419975429.5704276562;-89.8281402587890625;-94.70589447021484375
1419976428.57142663;-86.13957977294921875;-94.72320556640625
1419977427.5724256039;-84.9151611328125;-94.80423736572265625
1419978426.5734245777;-84.95058441162109375;-96.66252899169921875
1419979425.5744235516;-86.54400634765625;-94.993896484375
1419980424.5754225254;-91.73453521728515625;-95.66866302490234375
1419981423.5764214993;-89.47367095947265625;-95.9364013671875
1419982422.5774204731;-87.76219940185546875;-91.2226715087890625
1419983421.5784194469;-85.26551055908203125;-88.5322723388671875
1419984420.5794184208;-84.9108428955078125;-90.524749755859375
1419985419.5804173946;-85.737701416015625;-91.04250335693359375
1419986418.5814163685;-90.90012359619140625;-93.49637603759765625
1419987417.5824153423;-88.77552032470703125;-90.88230133056640625
1419988416.5834143162;-88.90515899658203125;-89.36797332763671875
1419989415.58441329;-88.5589447021484375;-92.33914947509765625
1419990414.5854122639;-88.41547393798828125;-96.57160186767578125
1419991413.5864112377;-90.00617218017578125;-92.82219696044921875
1419992412.5874102116;-91.95813751220703125;-95.55477142333984375
1419993411.5884091854;-87.7897186279296875;-91.067138671875
1419994410.5894081593;-86.93572998046875;-88.53929901123046875
1419995409.5904071331;-87.45732879638671875;-89.1377410888671875
1419996408.5914061069;-88.40301513671875;-89.42559814453125
1419997407.5924050808;-84.66654205322265625;-88.5030364990234375
1419998406.5934040546;-82.78271484375;-88.1831512451171875
1419999405.5944030285;-82.38269805908203125;-90.7801666259765625
1420000404.5954020023;-82.4251251220703125;-94.18126678466796875
1420001403.5964009762;-82.71681976318359375;-94.73006439208984375
1420002402.59739995;-83.8185882568359375;-88.76666259765625
1420003401.5983989239;-86.17995452880859375;-90.43282318115234375
1420004400.5993978977;-86.66033172607421875;-93.14754486083984375
1420005399.6003968716;-88.5595245361328125;-91.1814727783203125
1420006398.6013958454;-86.90496063232421875;-89.34049224853515625
1420007397.6023948193;-86.990386962890625;-90.8861846923828125
1420008396.6033937931;-89.55877685546875;-94.74017333984375
1420009395.604392767;-87.38483428955078125;-91.44085693359375
1420010394.6053917408;-85.57506561279296875;-88.4667510986328125
1420011393.6063907146;-84.64566802978515625;-86.42498779296875
1420012392.6073896885;-83.38982391357421875;-84.488006591796875
1420013391.6083886623;-83.4069671630859375;-84.884765625
1420014390.6093876362;-84.58573150634765625;-86.17903900146484375
1420015389.61038661;-85.49832916259765625;-87.9692230224609375
1420016388.6113855839;-84.72772216796875;-89.09085845947265625
1420017387.6123845577;-84.6690673828125;-88.9959564208984375
1420018386.6133835316;-85.46994781494140625;-88.74903106689453125
1420019385.6143825054;-87.7227630615234375;-94.8296966552734375
1420020384.6153814793;-87.306182861328125;-91.363006591796875
1420021383.6163804531;-86.1447601318359375;-92.882354736328125
1420022382.617379427;-86.50116729736328125;-95.56195068359375
1420023381.6183784008;-90.24274444580078125;-103.25830078125
1420024380.6193773746;-91.58008575439453125;-96.685394287109375
1420025379.6203763485;-90.460784912109375;-95.5651702880859375
1420026378.6213753223;-90.43445587158203125;-93.04373931884765625
1420027377.6223742962;-88.03203582763671875;-92.06780242919921875
1420028376.62337327;-87.4129486083984375;-92.5749359130859375
1420029375.6243722439;-87.82379913330078125;-91.58441162109375
1420030374.6253712177;-88.26055145263671875;-89.77184295654296875
1420031373.6263701916;-88.2613677978515625;-91.42535400390625
1420032372.6273691654;-88.3248443603515625;-90.2814178466796875
1420033371.6283681393;-87.21738433837890625;-88.31107330322265625
1420034370.6293671131;-86.50122833251953125;-89.19115447998046875
1420035369.630366087;-86.58171844482421875;-94.285552978515625
1420036368.6313650608;-87.94423675537109375;-92.39349365234375
1420037367.6323640347;-89.2228851318359375;-92.9378509521484375
1420038366.6333630085;-90.6611785888671875;-99.24404144287109375
1420039365.6343619823;-88.9380645751953125;-93.01924896240234375
1420040364.6353609562;-88.42412567138671875;-91.22103118896484375
1420041363.63635993;-90.23288726806640625;-101.5271148681640625
1420042362.6373589039;-87.130096435546875;-95.38213348388671875
1420043361.6383578777;-85.35631561279296875;-93.67681121826171875
1420044360.6393568516;-85.4859161376953125;-92.0813751220703125
1420045359.6403558254;-87.0964813232421875;-90.10355377197265625
1420046358.6413547993;-89.11279296875;-93.71353912353515625
1420047357.6423537731;-89.37895965576171875;-96.0477294921875
1420048356.643352747;-90.850494384765625;-92.63938140869140625
1420049355.6443517208;-91.4359588623046875;-93.19065093994140625
1420050354.6453506947;-89.68752288818359375;-93.2145538330078125
1420051353.6463496685;-84.6566162109375;-89.400238037109375
1420052352.6473486423;-82.1847076416015625;-89.659942626953125
1420053351.6483476162;-81.65848541259765625;-90.2374267578125
1420054350.64934659;-81.85770416259765625;-91.29959869384765625
1420055349.6503455639;-83.45751953125;-94.6662139892578125
1420056348.6513445377;-87.01430511474609375;-93.8975372314453125
1420057347.6523435116;-88.53450775146484375;-91.73366546630859375
1420058346.6533424854;-85.05698394775390625;-90.6825714111328125
1420059345.6543414593;-82.85222625732421875;-87.8324432373046875
1420060344.6553404331;-82.1951751708984375;-85.03693389892578125
1420061343.656339407;-82.2595977783203125;-84.0008392333984375
1420062342.6573383808;-83.021392822265625;-85.6662750244140625
1420063341.6583373547;-84.44173431396484375;-88.249053955078125
1420064340.6593363285;-86.95241546630859375;-91.16951751708984375
1420065339.6603353024;-91.95995330810546875;-100.31966400146484375
1420066338.6613342762;-92.9150390625;-96.67407989501953125
1420067337.66233325;-90.41382598876953125;-95.99228668212890625
1420068336.6633322239;-87.9626312255859375;-93.68613433837890625
1420069335.6643311977;-85.60907745361328125;-88.2861175537109375
1420070334.6653301716;-84.93872833251953125;-85.41070556640625
1420071333.6663291454;-84.9569549560546875;-85.72229766845703125
1420072332.6673281193;-83.00493621826171875;-88.041412353515625
1420073331.6683270931;-82.527099609375;-94.1830291748046875
1420074330.669326067;-82.860809326171875;-92.8100738525390625
1420075329.6703250408;-85.04102325439453125;-88.48722076416015625
1420076328.6713240147;-87.129180908203125;-92.96382904052734375
1420077327.6723229885;-86.88127899169921875;-92.63353729248046875
1420078326.6733219624;-86.9445037841796875;-89.26212310791015625
1420079325.6743209362;-87.00481414794921875;-89.8868560791015625
1420080324.67531991;-85.195098876953125;-90.716796875
1420081323.6763188839;-83.9127197265625;-91.68316650390625
1420082322.6773178577;-83.78647613525390625;-93.4054718017578125
1420083321.6783168316;-84.39471435546875;-91.2046966552734375
1420084320.6793158054;-86.5211334228515625;-88.472412109375
1420085319.6803147793;-86.9245147705078125;-90.26955413818359375
1420086318.6813137531;-86.94268035888671875;-92.822265625
1420087317.682312727;-86.88190460205078125;-97.08017730712890625
1420088316.6833117008;-84.827911376953125;-97.61133575439453125
1420089315.6843106747;-83.298431396484375;-93.8058624267578125
1420090314.6853096485;-83.149810791015625;-92.88278961181640625
1420091313.6863086224;-84.08831024169921875;-89.98455047607421875
1420092312.6873075962;-87.7214202880859375;-92.43972015380859375
1420093311.6883065701;-86.93082427978515625;-93.42079925537109375
1420094310.6893055439;-86.41693115234375;-89.8730316162109375
1420095309.6903045177;-86.7788543701171875;-91.720672607421875
1420096308.6913034916;-88.95380401611328125;-93.8286285400390625
1420097307.6923024654;-84.94747161865234375;-90.83376312255859375
1420098306.6933014393;-84.61264801025390625;-86.4108428955078125
1420099305.6943004131;-84.77227783203125;-86.1318511962890625
1420100304.695299387;-82.043426513671875;-89.86041259765625
1420101303.6962983608;-80.84261322021484375;-95.29400634765625
1420102302.6972973347;-80.95601654052734375;-92.70944976806640625
1420103301.6982963085;-83.08588409423828125;-90.09584808349609375
1420104300.6992952824;-85.77219390869140625;-94.344207763671875
1420105299.7002942562;-85.713897705078125;-91.710052490234375
1420106298.7012932301;-87.09487152099609375;-88.663299560546875
1420107297.7022922039;-85.34824371337890625;-89.3139190673828125
1420108296.7032911777;-83.18149566650390625;-89.46697998046875
1420109295.7042901516;-82.62191009521484375;-89.14510345458984375
1420110294.7052891254;-82.96277618408203125;-89.187347412109375
1420111293.7062880993;-85.20616912841796875;-88.09326171875
1420112292.7072870731;-84.28194427490234375;-87.03395843505859375
1420113291.708286047;-83.89084625244140625;-88.779266357421875
1420114290.7092850208;-84.3120269775390625;-94.28214263916015625
1420115289.7102839947;-85.0041961669921875;-102.70865631103515625
1420116288.7112829685;-85.1264495849609375;-97.94229888916015625
1420117287.7122819424;-85.9952239990234375;-94.8134002685546875
1420118286.7132809162;-83.36161041259765625;-95.26816558837890625
1420119285.7142798901;-83.15781402587890625;-89.62757110595703125
1420120284.7152788639;-84.14684295654296875;-89.99216461181640625
1420121283.7162778378;-87.1214752197265625;-94.83029937744140625
1420122282.7172768116;-86.82073211669921875;-91.98409271240234375
1420123281.7182757854;-85.39369964599609375;-90.06268310546875
1420124280.7192747593;-84.727691650390625;-96.55165863037109375
1420125279.7202737331;-84.7676544189453125;-103.99945068359375
1420126278.721272707;-85.4990081787109375;-94.12862396240234375
1420127277.7222716808;-86.87511444091796875;-88.70726776123046875
1420128276.7232706547;-85.2642059326171875;-91.2216949462890625
1420129275.7242696285;-84.95654296875;-95.503692626953125
1420130274.7252686024;-85.35211181640625;-92.25989532470703125
1420131273.7262675762;-86.9401702880859375;-89.47846221923828125
1420132272.7272665501;-86.4339447021484375;-88.86632537841796875
1420133271.7282655239;-84.267913818359375;-88.6719818115234375
1420134270.7292644978;-82.1748504638671875;-88.04278564453125
1420135269.7302634716;-81.34873199462890625;-87.53134918212890625
1420136268.7312624454;-81.38329315185546875;-87.86871337890625
1420137267.7322614193;-82.1689300537109375;-89.0843353271484375
1420138266.7332603931;-83.84275054931640625;-89.22801971435546875
1420139265.734259367;-84.19939422607421875;-86.09763336181640625
1420140264.7352583408;-83.15464019775390625;-85.268585205078125
1420141263.7362573147;-83.03774261474609375;-84.592498779296875
1420142262.7372562885;-82.8584442138671875;-92.0109100341796875
1420143261.7382552624;-83.54034423828125;-96.779296875
1420144260.7392542362;-87.07518768310546875;-90.4001312255859375
1420145259.7402532101;-88.961151123046875;-91.22101593017578125
1420146258.7412521839;-89.169677734375;-96.036712646484375
1420147257.7422511578;-90.175323486328125;-98.29961395263671875
1420148256.7432501316;-88.281280517578125;-96.1690521240234375
1420149255.7442491055;-85.94615936279296875;-95.31981658935546875
1420150254.7452480793;-84.78322601318359375;-92.20638275146484375
1420151253.7462470531;-84.209381103515625;-93.33435821533203125
1420152252.747246027;-83.53404998779296875;-89.28186798095703125
1420153251.7482450008;-79.69689178466796875;-83.1428985595703125
1420154250.7492439747;-77.764739990234375;-81.72089385986328125
1420155249.7502429485;-77.64703369140625;-81.9581146240234375
1420156248.7512419224;-78.763153076171875;-84.578125
1420157247.7522408962;-81.5626983642578125;-86.02545166015625
1420158246.7532398701;-85.524444580078125;-90.995330810546875
1420159245.7542388439;-85.68038177490234375;-91.42494964599609375
1420160244.7552378178;-82.553375244140625;-89.59810638427734375
1420161243.7562367916;-81.9068450927734375;-87.0520782470703125
1420162242.7572357655;-82.3318023681640625;-84.46530914306640625
1420163241.7582347393;-83.52227020263671875;-91.5165252685546875
1420164240.7592337132;-83.92986297607421875;-87.09220123291015625
1420165239.760232687;-85.238067626953125;-87.72849273681640625
1420166238.7612316608;-83.079498291015625;-88.08928680419921875
1420167237.7622306347;-82.47197723388671875;-88.66657257080078125
1420168236.7632296085;-83.10623931884765625;-88.61098480224609375
1420169235.7642285824;-86.3293609619140625;-89.82202911376953125
1420170234.7652275562;-89.11083984375;-92.28745269775390625
1420171233.7662265301;-89.3704986572265625;-91.3072357177734375
1420172232.7672255039;-87.70157623291015625;-88.86202239990234375
1420173231.7682244778;-86.6560516357421875;-89.74239349365234375
1420174230.7692234516;-86.50168609619140625;-92.8819122314453125
1420175229.7702224255;-86.80333709716796875;-97.7086029052734375
1420176228.7712213993;-88.09859466552734375;-93.551727294921875
1420177227.7722203732;-89.63387298583984375;-91.7248382568359375
1420178226.773219347;-90.12772369384765625;-95.86673736572265625
1420179225.7742183208;-94.36669921875;-97.7004852294921875
1420180224.7752172947;-87.86359405517578125;-93.20815277099609375
1420181223.7762162685;-85.1753997802734375;-93.91898345947265625
1420182222.7772152424;-84.9619140625;-96.09070587158203125
1420183221.7782142162;-86.378631591796875;-96.2877960205078125
1420184220.7792131901;-90.74277496337890625;-100.3089752197265625
1420185219.7802121639;-89.425262451171875;-94.94077301025390625
1420186218.7812111378;-89.5187835693359375;-93.466064453125
1420187217.7822101116;-91.3716888427734375;-105.03948211669921875
1420188216.7832090855;-87.42645263671875;-94.8362579345703125
1420189215.7842080593;-87.33251190185546875;-90.0612030029296875
1420190214.7852070332;-90.23293304443359375;-98.54604339599609375
1420191213.786206007;-88.72429656982421875;-95.912994384765625
1420192212.7872049809;-86.29673004150390625;-90.57390594482421875
1420193211.7882039547;-86.26166534423828125;-87.582122802734375
1420194210.7892029285;-85.19205474853515625;-89.78397369384765625
1420195209.7902019024;-84.12911224365234375;-93.51142120361328125
1420196208.7912008762;-84.06264495849609375;-94.5794830322265625
1420197207.7921998501;-85.04251861572265625;-91.00260162353515625
1420198206.7931988239;-86.20786285400390625;-88.22379302978515625
1420199205.7941977978;-86.59310150146484375;-89.959503173828125
1420200204.7951967716;-89.32817840576171875;-95.86681365966796875
1420201203.7961957455;-84.00414276123046875;-96.90377044677734375
1420202202.7971947193;-82.74205780029296875;-99.726165771484375
1420203201.7981936932;-82.84649658203125;-91.56212615966796875
1420204200.799192667;-84.9461822509765625;-88.46805572509765625
1420205199.8001916409;-86.2740325927734375;-89.73345947265625
1420206198.8011906147;-86.7265625;-88.162078857421875
1420207197.8021895885;-86.45932769775390625;-94.78328704833984375
1420208196.8031885624;-83.1717376708984375;-95.12442779541015625
1420209195.8041875362;-81.299346923828125;-89.760986328125
1420210194.8051865101;-80.690277099609375;-93.750640869140625
1420211193.8061854839;-80.685394287109375;-95.45220184326171875
1420212192.8071844578;-80.892181396484375;-103.2013092041015625
1420213191.8081834316;-80.9839324951171875;-94.80147552490234375
1420214190.8091824055;-81.787078857421875;-93.11783599853515625
1420215189.8101813793;-84.7374725341796875;-93.3316497802734375
1420216188.8111803532;-91.2047576904296875;-94.45626068115234375
1420217187.812179327;-88.64411163330078125;-94.2193145751953125
1420218186.8131783009;-86.14934539794921875;-88.8968963623046875
1420219185.8141772747;-84.94671630859375;-86.560333251953125
1420220184.8151762486;-85.26678466796875;-86.997039794921875
1420221183.8161752224;-86.41973114013671875;-93.85718536376953125
1420222182.8171741962;-88.17926788330078125;-98.73915863037109375
1420223181.8181731701;-91.16742706298828125;-92.6497039794921875
1420224180.8191721439;-90.013092041015625;-91.25428009033203125
1420225179.8201711178;-89.915771484375;-94.12638092041015625
1420226178.8211700916;-91.31585693359375;-103.59124755859375
1420227177.8221690655;-90.09996795654296875;-97.87888336181640625
1420228176.8231680393;-85.30666351318359375;-92.10105133056640625
1420229175.8241670132;-84.2064056396484375;-92.05538177490234375
1420230174.825165987;-84.3327178955078125;-90.39127349853515625
1420231173.8261649609;-85.49256134033203125;-88.5719451904296875
1420232172.8271639347;-86.60291290283203125;-88.55895233154296875
1420233171.8281629086;-86.59348297119140625;-91.06665802001953125
1420234170.8291618824;-86.7925262451171875;-92.52667999267578125
1420235169.8301608562;-88.9925079345703125;-92.5005645751953125
1420236168.8311598301;-88.053497314453125;-91.3822784423828125
1420237167.8321588039;-86.41436004638671875;-89.67929840087890625
1420238166.8331577778;-86.38156890869140625;-90.00482177734375
1420239165.8341567516;-87.073150634765625;-93.5087890625
1420240164.8351557255;-88.06243133544921875;-97.01602935791015625
1420241163.8361546993;-90.87171173095703125;-96.90137481689453125
1420242162.8371536732;-90.5947113037109375;-95.56691741943359375
1420243161.838152647;-89.25467681884765625;-94.254974365234375
1420244160.8391516209;-89.525482177734375;-98.97796630859375
1420245159.8401505947;-92.691986083984375;-95.00384521484375
1420246158.8411495686;-90.97716522216796875;-93.03739166259765625
1420247157.8421485424;-90.275634765625;-93.13803863525390625
1420248156.8431475163;-90.47649383544921875;-92.5018768310546875
1420249155.8441464901;-92.1730499267578125;-92.1730499267578125
1420250154.8451454639;-89.38318634033203125;-89.38318634033203125
1420251153.8461444378;-78.44652557373046875;-86.30608367919921875
1420252152.8471434116;-69.31980133056640625;-74.9414520263671875
1420253151.8481423855;-63.811595916748046875;-63.811595916748046875
1420254150.8491413593;-61.333286285400390625;-61.333286285400390625
1420255149.8501403332;-61.123050689697265625;-61.123050689697265625
1420256148.851139307;-62.315395355224609375;-62.315395355224609375
1420257147.8521382809;-66.36019134521484375;-66.36019134521484375
1420258146.8531372547;-73.60317230224609375;-80.42253875732421875
1420259145.8541362286;-84.35340118408203125;-92.1902923583984375
1420260144.8551352024;-91.65509033203125;-105.32418060302734375
1420261143.8561341763;-91.97075653076171875;-100.284912109375
1420262142.8571331501;-89.613128662109375;-93.19960784912109375
1420263141.8581321239;-86.0830230712890625;-90.75823211669921875
1420264140.8591310978;-84.47795867919921875;-89.547454833984375
1420265139.8601300716;-84.324615478515625;-88.72214508056640625
1420266138.8611290455;-85.0468597412109375;-88.99703216552734375
1420267137.8621280193;-86.857208251953125;-88.85955047607421875
1420268136.8631269932;-86.1226043701171875;-87.289337158203125
1420269135.864125967;-86.23165130615234375;-88.04638671875
1420270134.8651249409;-87.13773345947265625;-93.86400604248046875
1420271133.8661239147;-87.93731689453125;-97.8626556396484375
1420272132.8671228886;-88.63980865478515625;-93.04074859619140625
1420273131.8681218624;-85.9591064453125;-96.27756500244140625
1420274130.8691208363;-82.79969024658203125;-92.21155548095703125
1420275129.8701198101;-80.89276123046875;-86.81922149658203125
1420276128.871118784;-80.48529815673828125;-85.63626861572265625
1420277127.8721177578;-80.806854248046875;-89.02056884765625
1420278126.8731167316;-82.65364837646484375;-96.96953582763671875
1420279125.8741157055;-85.77538299560546875;-97.17989349365234375
1420280124.8751146793;-86.13526153564453125;-88.489990234375
1420281123.8761136532;-84.8489532470703125;-87.8618011474609375
1420282122.877112627;-84.726165771484375;-88.75604248046875
1420283121.8781116009;-84.96347808837890625;-90.92840576171875
1420284120.8791105747;-85.4168548583984375;-90.18567657470703125
1420285119.8801095486;-83.69762420654296875;-88.78049468994140625
1420286118.8811085224;-83.51541900634765625;-88.33354949951171875
1420287117.8821074963;-85.50104522705078125;-91.60073089599609375
1420288116.8831064701;-85.185943603515625;-93.4079742431640625
1420289115.884105444;-85.12821197509765625;-89.76369476318359375
1420290114.8851044178;-85.66094207763671875;-87.73612213134765625
1420291113.8861033916;-85.4973602294921875;-87.40557098388671875
1420292112.8871023655;-84.70035552978515625;-87.82265472412109375
1420293111.8881013393;-84.53774261474609375;-88.05783843994140625
1420294110.8891003132;-85.37232208251953125;-88.02634429931640625
1420295109.890099287;-87.14654541015625;-90.3906402587890625
1420296108.8910982609;-85.7999725341796875;-90.0648345947265625
1420297107.8920972347;-84.78546142578125;-93.3874969482421875
1420298106.8930962086;-84.77063751220703125;-99.64611053466796875
1420299105.8940951824;-86.26172637939453125;-96.612030029296875
1420300104.8950941563;-89.7547149658203125;-93.8163299560546875
1420301103.8960931301;-88.649810791015625;-89.87798309326171875
1420302102.897092104;-89.98654937744140625;-92.092193603515625
1420303101.8980910778;-86.68381500244140625;-93.04129791259765625
1420304100.8990900517;-81.77710723876953125;-92.7215118408203125
1420305099.9000890255;-79.57173919677734375;-90.96652984619140625
1420306098.9010879993;-79.374542236328125;-88.6142425537109375
1420307097.9020869732;-80.35736083984375;-86.99350738525390625
1420308096.903085947;-83.92815399169921875;-87.9239959716796875
1420309095.9040849209;-88.33725738525390625;-89.97626495361328125
1420310094.9050838947;-88.43724822998046875;-92.54351806640625
1420311093.9060828686;-87.705291748046875;-95.07360076904296875
1420312092.9070818424;-87.39422607421875;-95.12888336181640625
1420313091.9080808163;-87.4508514404296875;-90.86388397216796875
1420314090.9090797901;-85.30362701416015625;-87.56268310546875
1420315089.910078764;-84.06049346923828125;-87.19669342041015625
1420316088.9110777378;-84.020782470703125;-86.743194580078125
1420317087.9120767117;-84.9881134033203125;-87.33506011962890625
1420318086.9130756855;-86.081512451171875;-88.37374114990234375
1420319085.9140746593;-86.217132568359375;-89.47060394287109375
1420320084.9150736332;-85.43247222900390625;-90.41368865966796875
1420321083.916072607;-83.56008148193359375;-90.56867218017578125
1420322082.9170715809;-83.4470977783203125;-87.6029510498046875
1420323081.9180705547;-84.149932861328125;-84.94085693359375
1420324080.9190695286;-84.5605316162109375;-85.96344757080078125
1420325079.9200685024;-84.801727294921875;-86.364471435546875
1420326078.9210674763;-86.33238983154296875;-88.277008056640625
1420327077.9220664501;-89.3144989013671875;-91.84326934814453125
1420328076.923065424;-91.833099365234375;-94.606536865234375
1420329075.9240643978;-88.00457000732421875;-97.292022705078125
1420330074.9250633717;-86.52020263671875;-95.9249267578125
1420331073.9260623455;-85.99150848388671875;-96.9610137939453125
1420332072.9270613194;-85.76788330078125;-93.91751861572265625
1420333071.9280602932;-85.46495819091796875;-88.0421905517578125
1420334070.929059267;-83.3912200927734375;-86.4112548828125
1420335069.9300582409;-82.63912200927734375;-86.02051544189453125
1420336068.9310572147;-82.58000946044921875;-84.59980010986328125
1420337067.9320561886;-82.8973236083984375;-83.5040740966796875
1420338066.9330551624;-83.2650909423828125;-84.63251495361328125
1420339065.9340541363;-83.8895263671875;-85.3338623046875
1420340064.9350531101;-84.45317840576171875;-85.4559478759765625
1420341063.936052084;-84.46472930908203125;-86.30654144287109375
1420342062.9370510578;-85.12680816650390625;-93.6768951416015625
1420343061.9380500317;-85.8428192138671875;-91.690338134765625
1420344060.9390490055;-83.33637237548828125;-89.38397979736328125
1420345059.9400479794;-83.222991943359375;-90.1129608154296875
1420346058.9410469532;-84.7630615234375;-91.27567291259765625
1420347057.942045927;-86.83690643310546875;-105.5112152099609375
1420348056.9430449009;-81.185516357421875;-94.3717193603515625
1420349055.9440438747;-49.459011077880859375;-67.62075042724609375
1420350054.9450428486;-30.773088455200195313;-42.385257720947265625
1420351053.9460418224;-17.917530059814453125;-25.962213516235351563
1420352052.9470407963;-9.0999536514282226563;-14.580770492553710938
1420353051.9480397701;-3.5196895599365234375;-3.5196895599365234375
1420354050.949038744;-0.77854371070861816406;-0.77854371070861816406
1420355049.9500377178;-0.43673613667488098145;-0.43673613667488098145
1420356048.9510366917;-1.2684512138366699219;-1.2684512138366699219
1420357047.9520356655;-4.7735004425048828125;-4.7735004425048828125
1420358046.9530346394;-11.201985359191894531;-17.335964202880859375
1420359045.9540336132;-21.040346145629882813;-29.944576263427734375
1420360044.9550325871;-35.274806976318359375;-48.2041168212890625
1420361043.9560315609;-56.13385772705078125;-76.07170867919921875
1420362042.9570305347;-83.54354095458984375;-96.37931060791015625
1420363041.9580295086;-83.2495574951171875;-93.1542510986328125
1420364040.9590284824;-81.86463165283203125;-92.729278564453125
1420365039.9600274563;-81.40113067626953125;-92.798309326171875
1420366038.9610264301;-81.43335723876953125;-91.13095855712890625
1420367037.962025404;-82.04547119140625;-89.389312744140625
1420368036.9630243778;-82.9163360595703125;-90.35094451904296875
