Type;FSVA3044;
Version;1.31;
Date;24.Mar 2026;
Mode;ANALYZER;
Preamplifier;OFF;
Transducer;OFF;
Center Freq;1420405000.000000;Hz
Freq Offset;0.000000;Hz
Start;1419905000.000000;Hz
Stop;1420905000.000000;Hz
Span;1000000.000000;Hz
Ref Level;0.000000;dBm
Level Offset;0.000000;dB
Rf Att;10.000000;dB
El Att;0.000000;dB
RBW;10000.000000;Hz
VBW;10000.000000;Hz
SWT;0.000419;s
Sweep Count;0;
Window;1;Frequency Sweep
Ref Position;100.000000;%
Level Range;100.000000;dB
x-Axis;LIN;
y-Axis;LOG;
x-Unit;Hz;
y-Unit;dBm;
Trace;1;
Trace Mode;CLR/WRITE;
1420368036.9630243778;-75.55377960205078125;-75.55377960205078125
1420369035.9640233517;-79.36895751953125;-79.36895751953125
1420370034.9650223255;-83.583740234375;-83.583740234375
1420371033.9660212994;-88.214691162109375;-88.214691162109375
1420372032.9670202732;-93.16152191162109375;-93.16152191162109375
1420373031.9680192471;-97.67667388916015625;-97.67667388916015625
1420374030.9690182209;-99.773895263671875;-99.773895263671875
1420375029.9700171947;-101.78865814208984375;-101.78865814208984375
1420376028.9710161686;-98.4197998046875;-98.4197998046875
1420377027.9720151424;-97.59990692138671875;-97.59990692138671875
1420378026.9730141163;-97.00475311279296875;-97.00475311279296875
1420379025.9740130901;-96.617034912109375;-96.617034912109375
1420380024.975012064;-96.42200469970703125;-96.42200469970703125
1420381023.9760110378;-96.4173736572265625;-96.4173736572265625
1420382022.9770100117;-96.611572265625;-96.611572265625
1420383021.9780089855;-97.0223846435546875;-97.0223846435546875
1420384020.9790079594;-97.67800140380859375;-97.67800140380859375
1420385019.9800069332;-98.6204833984375;-98.6204833984375
1420386018.9810059071;-99.912872314453125;-99.912872314453125
1420387017.9820048809;-101.654876708984375;-101.654876708984375
1420388016.9830038548;-104.01927947998046875;-104.01927947998046875
1420389015.9840028286;-107.35494232177734375;-107.35494232177734375
1420390014.9850018024;-112.5874786376953125;-112.5874786376953125
1420391013.9860007763;-124.5621490478515625;-124.5621490478515625
1420392012.9869997501;-120.431243896484375;-120.431243896484375
1420393011.987998724;-113.516815185546875;-113.516815185546875
1420394010.9889976978;-110.8158721923828125;-110.8158721923828125
1420395009.9899966717;-109.806427001953125;-109.806427001953125
1420396008.9909956455;-109.9334869384765625;-109.9334869384765625
1420397007.9919946194;-111.07646942138671875;-111.07646942138671875
1420398006.9929935932;-113.21234893798828125;-113.21234893798828125
1420399005.9939925671;-115.42130279541015625;-115.42130279541015625
1420400004.9949915409;-114.1927032470703125;-114.1927032470703125
1420401003.9959905148;-110.57578277587890625;-110.57578277587890625
1420402002.9969894886;-107.422271728515625;-107.422271728515625
1420403001.9979884624;-105.0284271240234375;-105.0284271240234375
1420404000.9989874363;-103.22275543212890625;-103.22275543212890625
1420404999.9999864101;-101.85604095458984375;-101.85604095458984375
1420405999.000985384;-100.82529449462890625;-100.82529449462890625
1420406998.0019843578;-100.05841064453125;-100.05841064453125
1420407997.0029833317;-99.5017547607421875;-99.5017547607421875
1420408996.0039823055;-99.11273193359375;-99.11273193359375
1420409995.0049812794;-98.855499267578125;-98.855499267578125
1420410994.0059802532;-98.6989898681640625;-98.6989898681640625
1420411993.0069792271;-98.61641693115234375;-98.61641693115234375
1420412992.0079782009;-98.5859832763671875;-98.5859832763671875
1420413991.0089771748;-98.59209442138671875;-98.59209442138671875
1420414990.0099761486;-98.626434326171875;-98.626434326171875
1420415989.0109751225;-98.6882476806640625;-98.6882476806640625
1420416988.0119740963;-98.7836456298828125;-98.7836456298828125
1420417987.0129730701;-98.9239044189453125;-98.9239044189453125
1420418986.013972044;-99.123291015625;-99.123291015625
1420419985.0149710178;-99.39688873291015625;-99.39688873291015625
1420420984.0159699917;-99.758270263671875;-99.758270263671875
1420421983.0169689655;-100.21793365478515625;-100.21793365478515625
1420422982.0179679394;-100.78145599365234375;-100.78145599365234375
1420423981.0189669132;-101.4483795166015625;-101.4483795166015625
1420424980.0199658871;-102.2109832763671875;-102.2109832763671875
1420425979.0209648609;-103.05340576171875;-103.05340576171875
1420426978.0219638348;-103.950958251953125;-103.950958251953125
1420427977.0229628086;-104.87113189697265625;-104.87113189697265625
1420428976.0239617825;-105.7772674560546875;-105.7772674560546875
1420429975.0249607563;-106.63813018798828125;-106.63813018798828125
1420430974.0259597301;-107.44013214111328125;-107.44013214111328125
1420431973.026958704;-108.18138885498046875;-108.18138885498046875
1420432972.0279576778;-108.7931365966796875;-108.7931365966796875
1420433971.0289566517;-108.86504364013671875;-108.86504364013671875
1420434970.0299556255;-107.27642059326171875;-107.27642059326171875
1420435969.0309545994;-103.34548187255859375;-103.34548187255859375
1420436968.0319535732;-98.19072723388671875;-98.19072723388671875
1420437967.0329525471;-92.9069976806640625;-92.9069976806640625
1420438966.0339515209;-87.9015655517578125;-87.9015655517578125
1420439965.0349504948;-83.286102294921875;-83.286102294921875
1420440964.0359494686;-79.07852935791015625;-79.07852935791015625
1420441963.0369484425;-75.26651763916015625;-75.26651763916015625
1420442962.0379474163;-71.82854461669921875;-71.82854461669921875
1420443961.0389463902;-68.74179840087890625;-68.74179840087890625
1420444960.039945364;-65.985015869140625;-65.985015869140625
1420445959.0409443378;-63.539432525634765625;-63.539432525634765625
1420446958.0419433117;-61.388935089111328125;-61.388935089111328125
1420447957.0429422855;-59.519916534423828125;-59.519916534423828125
1420448956.0439412594;-57.9210052490234375;-57.9210052490234375
1420449955.0449402332;-56.582881927490234375;-56.582881927490234375
1420450954.0459392071;-55.5048828125;-55.5048828125
1420451953.0469381809;-54.673717498779296875;-54.673717498779296875
1420452952.0479371548;-54.084014892578125;-54.084014892578125
1420453951.0489361286;-53.73291778564453125;-53.73291778564453125
1420454950.0499351025;-53.61879730224609375;-53.61879730224609375
1420455949.0509340763;-53.741176605224609375;-53.741176605224609375
1420456948.0519330502;-54.100788116455078125;-54.100788116455078125
1420457947.052932024;-54.699573516845703125;-54.699573516845703125
1420458946.0539309978;-55.540744781494140625;-55.540744781494140625
1420459945.0549299717;-56.628902435302734375;-56.628902435302734375
1420460944.0559289455;-57.970180511474609375;-57.970180511474609375
1420461943.0569279194;-59.57244873046875;-59.57244873046875
1420462942.0579268932;-61.44562530517578125;-61.44562530517578125
1420463941.0589258671;-63.602130889892578125;-63.602130889892578125
1420464940.0599248409;-66.06092071533203125;-66.06092071533203125
1420465939.0609238148;-68.8484649658203125;-68.8484649658203125
1420466938.0619227886;-71.98340606689453125;-71.98340606689453125
1420467937.0629217625;-75.500091552734375;-75.500091552734375
1420468936.0639207363;-79.44661712646484375;-79.44661712646484375
1420469935.0649197102;-83.8958892822265625;-83.8958892822265625
1420470934.065918684;-88.9709320068359375;-88.9709320068359375
1420471933.0669176579;-94.904815673828125;-94.904815673828125
1420472932.0679166317;-102.12880706787109375;-102.12880706787109375
1420473931.0689156055;-109.701324462890625;-109.701324462890625
1420474930.0699145794;-109.4207000732421875;-109.4207000732421875
1420475929.0709135532;-107.2570343017578125;-107.2570343017578125
1420476928.0719125271;-106.20677947998046875;-106.20677947998046875
1420477927.0729115009;-105.77568817138671875;-105.77568817138671875
1420478926.0739104748;-105.6790924072265625;-105.6790924072265625
1420479925.0749094486;-105.8007354736328125;-105.8007354736328125
1420480924.0759084225;-106.09002685546875;-106.09002685546875
1420481923.0769073963;-106.51322174072265625;-106.51322174072265625
1420482922.0779063702;-107.02855682373046875;-107.02855682373046875
1420483921.078905344;-107.57361602783203125;-107.57361602783203125
1420484920.0799043179;-108.062896728515625;-108.062896728515625
1420485919.0809032917;-108.4043731689453125;-108.4043731689453125
1420486918.0819022655;-108.53472900390625;-108.53472900390625
1420487917.0829012394;-108.4566497802734375;-108.4566497802734375
1420488916.0839002132;-108.2394561767578125;-108.2394561767578125
1420489915.0848991871;-107.98694610595703125;-107.98694610595703125
1420490914.0858981609;-107.80234527587890625;-107.80234527587890625
1420491913.0868971348;-107.77274322509765625;-107.77274322509765625
1420492912.0878961086;-107.97209930419921875;-107.97209930419921875
1420493911.0888950825;-108.4718475341796875;-108.4718475341796875
1420494910.0898940563;-109.35599517822265625;-109.35599517822265625
1420495909.0908930302;-110.74652099609375;-110.74652099609375
1420496908.091892004;-112.85211181640625;-112.85211181640625
1420497907.0928909779;-116.08478546142578125;-116.08478546142578125
1420498906.0938899517;-121.14562225341796875;-121.14562225341796875
1420499905.0948889256;-123.43730926513671875;-123.43730926513671875
1420500904.0958878994;-117.78311920166015625;-117.78311920166015625
1420501903.0968868732;-113.58917999267578125;-113.58917999267578125
1420502902.0978858471;-110.72693634033203125;-110.72693634033203125
1420503901.0988848209;-108.60121917724609375;-108.60121917724609375
1420504900.0998837948;-106.909698486328125;-106.909698486328125
1420505899.1008827686;-105.49047088623046875;-105.49047088623046875
1420506898.1018817425;-104.25585174560546875;-104.25585174560546875
1420507897.1028807163;-103.16357421875;-103.16357421875
1420508896.1038796902;-102.19899749755859375;-102.19899749755859375
1420509895.104878664;-101.36324310302734375;-101.36324310302734375
1420510894.1058776379;-100.66384124755859375;-100.66384124755859375
1420511893.1068766117;-100.10962677001953125;-100.10962677001953125
1420512892.1078755856;-99.7076568603515625;-99.7076568603515625
1420513891.1088745594;-99.4622802734375;-99.4622802734375
1420514890.1098735332;-99.3743438720703125;-99.3743438720703125
1420515889.1108725071;-99.440582275390625;-99.440582275390625
1420516888.1118714809;-99.65232086181640625;-99.65232086181640625
1420517887.1128704548;-99.9930572509765625;-99.9930572509765625
1420518886.1138694286;-100.43536376953125;-100.43536376953125
1420519885.1148684025;-100.93766021728515625;-100.93766021728515625
1420520884.1158673763;-101.44408416748046875;-101.44408416748046875
1420521883.1168663502;-101.891937255859375;-101.891937255859375
1420522882.117865324;-102.229644775390625;-102.229644775390625
1420523881.1188642979;-102.43701171875;-102.43701171875
1420524880.1198632717;-102.53298187255859375;-102.53298187255859375
1420525879.1208622456;-102.562103271484375;-102.562103271484375
1420526878.1218612194;-102.5702056884765625;-102.5702056884765625
1420527877.1228601933;-102.58567047119140625;-102.58567047119140625
1420528876.1238591671;-102.612945556640625;-102.612945556640625
1420529875.1248581409;-102.6372528076171875;-102.6372528076171875
1420530874.1258571148;-102.63809967041015625;-102.63809967041015625
1420531873.1268560886;-102.6065826416015625;-102.6065826416015625
1420532872.1278550625;-102.5584716796875;-102.5584716796875
1420533871.1288540363;-102.5350494384765625;-102.5350494384765625
1420534870.1298530102;-102.5934906005859375;-102.5934906005859375
1420535869.130851984;-102.79422760009765625;-102.79422760009765625
1420536868.1318509579;-103.192901611328125;-103.192901611328125
1420537867.1328499317;-103.837799072265625;-103.837799072265625
1420538866.1338489056;-104.77037811279296875;-104.77037811279296875
1420539865.1348478794;-106.0245361328125;-106.0245361328125
1420540864.1358468533;-107.618377685546875;-107.618377685546875
1420541863.1368458271;-109.5210723876953125;-109.5210723876953125
1420542862.1378448009;-111.5572052001953125;-111.5572052001953125
1420543861.1388437748;-113.24010467529296875;-113.24010467529296875
1420544860.1398427486;-113.903045654296875;-113.903045654296875
1420545859.1408417225;-113.497833251953125;-113.497833251953125
1420546858.1418406963;-112.622589111328125;-112.622589111328125
1420547857.1428396702;-111.72484588623046875;-111.72484588623046875
1420548856.143838644;-110.95870208740234375;-110.95870208740234375
1420549855.1448376179;-110.35648345947265625;-110.35648345947265625
1420550854.1458365917;-109.9265594482421875;-109.9265594482421875
1420551853.1468355656;-109.67645263671875;-109.67645263671875
1420552852.1478345394;-109.6082305908203125;-109.6082305908203125
1420553851.1488335133;-109.7047882080078125;-109.7047882080078125
1420554850.1498324871;-109.918609619140625;-109.918609619140625
1420555849.150831461;-110.165374755859375;-110.165374755859375
1420556848.1518304348;-110.33506011962890625;-110.33506011962890625
1420557847.1528294086;-110.326324462890625;-110.326324462890625
1420558846.1538283825;-110.08934783935546875;-110.08934783935546875
1420559845.1548273563;-109.63547515869140625;-109.63547515869140625
1420560844.1558263302;-109.0098724365234375;-109.0098724365234375
1420561843.156825304;-108.26270294189453125;-108.26270294189453125
1420562842.1578242779;-107.44342041015625;-107.44342041015625
1420563841.1588232517;-106.60552978515625;-106.60552978515625
1420564840.1598222256;-105.80620574951171875;-105.80620574951171875
1420565839.1608211994;-105.09813690185546875;-105.09813690185546875
1420566838.1618201733;-104.5225067138671875;-104.5225067138671875
1420567837.1628191471;-104.10524749755859375;-104.10524749755859375
1420568836.163818121;-103.8580474853515625;-103.8580474853515625
1420569835.1648170948;-103.7804718017578125;-103.7804718017578125
1420570834.1658160686;-103.86312103271484375;-103.86312103271484375
1420571833.1668150425;-104.0904388427734375;-104.0904388427734375
1420572832.1678140163;-104.44446563720703125;-104.44446563720703125
1420573831.1688129902;-104.90868377685546875;-104.90868377685546875
1420574830.169811964;-105.4732666015625;-105.4732666015625
1420575829.1708109379;-106.13986968994140625;-106.13986968994140625
1420576828.1718099117;-106.92467498779296875;-106.92467498779296875
1420577827.1728088856;-107.858001708984375;-107.858001708984375
1420578826.1738078594;-108.978729248046875;-108.978729248046875
1420579825.1748068333;-110.3197784423828125;-110.3197784423828125
1420580824.1758058071;-111.86858367919921875;-111.86858367919921875
1420581823.176804781;-113.4762420654296875;-113.4762420654296875
1420582822.1778037548;-114.72940826416015625;-114.72940826416015625
1420583821.1788027287;-115.112396240234375;-115.112396240234375
1420584820.1798017025;-114.66011810302734375;-114.66011810302734375
1420585819.1808006763;-113.93476104736328125;-113.93476104736328125
1420586818.1817996502;-113.37807464599609375;-113.37807464599609375
1420587817.182798624;-113.1583251953125;-113.1583251953125
1420588816.1837975979;-113.2863006591796875;-113.2863006591796875
1420589815.1847965717;-113.685333251953125;-113.685333251953125
1420590814.1857955456;-114.209716796875;-114.209716796875
1420591813.1867945194;-114.67926025390625;-114.67926025390625
1420592812.1877934933;-114.96636962890625;-114.96636962890625
1420593811.1887924671;-115.0580291748046875;-115.0580291748046875
1420594810.189791441;-114.972930908203125;-114.972930908203125
1420595809.1907904148;-114.59264373779296875;-114.59264373779296875
1420596808.1917893887;-113.65447235107421875;-113.65447235107421875
1420597807.1927883625;-112.05681610107421875;-112.05681610107421875
1420598806.1937873363;-110.05789947509765625;-110.05789947509765625
1420599805.1947863102;-108.01019287109375;-108.01019287109375
1420600804.195785284;-106.12570953369140625;-106.12570953369140625
1420601803.1967842579;-104.48210906982421875;-104.48210906982421875
1420602802.1977832317;-103.08860015869140625;-103.08860015869140625
1420603801.1987822056;-101.92760467529296875;-101.92760467529296875
1420604800.1997811794;-100.97389984130859375;-100.97389984130859375
1420605799.2007801533;-100.20250701904296875;-100.20250701904296875
1420606798.2017791271;-99.5921173095703125;-99.5921173095703125
1420607797.202778101;-99.12660980224609375;-99.12660980224609375
1420608796.2037770748;-98.79543304443359375;-98.79543304443359375
1420609795.2047760487;-98.5933380126953125;-98.5933380126953125
1420610794.2057750225;-98.51938629150390625;-98.51938629150390625
1420611793.2067739964;-98.5750274658203125;-98.5750274658203125
1420612792.2077729702;-98.76215362548828125;-98.76215362548828125
1420613791.208771944;-99.079833984375;-99.079833984375
1420614790.2097709179;-99.52045440673828125;-99.52045440673828125
1420615789.2107698917;-100.06494140625;-100.06494140625
1420616788.2117688656;-100.6780548095703125;-100.6780548095703125
1420617787.2127678394;-101.305816650390625;-101.305816650390625
1420618786.2137668133;-101.88211822509765625;-101.88211822509765625
1420619785.2147657871;-102.34700775146484375;-102.34700775146484375
1420620784.215764761;-102.67250823974609375;-102.67250823974609375
1420621783.2167637348;-102.8753204345703125;-102.8753204345703125
1420622782.2177627087;-103.00408935546875;-103.00408935546875
1420623781.2187616825;-103.11147308349609375;-103.11147308349609375
1420624780.2197606564;-103.2299957275390625;-103.2299957275390625
1420625779.2207596302;-103.359619140625;-103.359619140625
1420626778.221758604;-103.4627227783203125;-103.4627227783203125
1420627777.2227575779;-103.4664154052734375;-103.4664154052734375
1420628776.2237565517;-103.28034210205078125;-103.28034210205078125
1420629775.2247555256;-102.8372344970703125;-102.8372344970703125
1420630774.2257544994;-102.13770294189453125;-102.13770294189453125
1420631773.2267534733;-101.25774383544921875;-101.25774383544921875
1420632772.2277524471;-100.3108673095703125;-100.3108673095703125
1420633771.228751421;-99.40438079833984375;-99.40438079833984375
1420634770.2297503948;-98.61916351318359375;-98.61916351318359375
1420635769.2307493687;-98.010162353515625;-98.010162353515625
1420636768.2317483425;-97.6141357421875;-97.6141357421875
1420637767.2327473164;-97.458099365234375;-97.458099365234375
1420638766.2337462902;-97.565948486328125;-97.565948486328125
1420639765.2347452641;-97.9643707275390625;-97.9643707275390625
1420640764.2357442379;-98.6889495849609375;-98.6889495849609375
1420641763.2367432117;-99.792510986328125;-99.792510986328125
1420642762.2377421856;-101.3577728271484375;-101.3577728271484375
1420643761.2387411594;-103.51509857177734375;-103.51509857177734375
1420644760.2397401333;-106.432037353515625;-106.432037353515625
1420645759.2407391071;-109.89952850341796875;-109.89952850341796875
1420646758.241738081;-111.10738372802734375;-111.10738372802734375
1420647757.2427370548;-108.40389251708984375;-108.40389251708984375
1420648756.2437360287;-105.499267578125;-105.499267578125
1420649755.2447350025;-103.3656005859375;-103.3656005859375
1420650754.2457339764;-101.87686920166015625;-101.87686920166015625
1420651753.2467329502;-100.8759765625;-100.8759765625
1420652752.2477319241;-100.26114654541015625;-100.26114654541015625
1420653751.2487308979;-99.97223663330078125;-99.97223663330078125
1420654750.2497298717;-99.97686767578125;-99.97686767578125
1420655749.2507288456;-100.26267242431640625;-100.26267242431640625
1420656748.2517278194;-100.83281707763671875;-100.83281707763671875
1420657747.2527267933;-101.70198822021484375;-101.70198822021484375
1420658746.2537257671;-102.88600921630859375;-102.88600921630859375
1420659745.254724741;-104.36611175537109375;-104.36611175537109375
1420660744.2557237148;-105.96974945068359375;-105.96974945068359375
1420661743.2567226887;-107.1201934814453125;-107.1201934814453125
1420662742.2577216625;-106.977020263671875;-106.977020263671875
1420663741.2587206364;-105.61469268798828125;-105.61469268798828125
1420664740.2597196102;-103.89363861083984375;-103.89363861083984375
1420665739.2607185841;-102.3338470458984375;-102.3338470458984375
1420666738.2617175579;-101.078460693359375;-101.078460693359375
1420667737.2627165318;-100.13585662841796875;-100.13585662841796875
1420668736.2637155056;-99.48358154296875;-99.48358154296875
1420669735.2647144794;-99.098419189453125;-99.098419189453125
1420670734.2657134533;-98.96346282958984375;-98.96346282958984375
1420671733.2667124271;-99.069000244140625;-99.069000244140625
1420672732.267711401;-99.41139984130859375;-99.41139984130859375
1420673731.2687103748;-99.9907073974609375;-99.9907073974609375
1420674730.2697093487;-100.80524444580078125;-100.80524444580078125
1420675729.2707083225;-101.83930206298828125;-101.83930206298828125
1420676728.2717072964;-103.037109375;-103.037109375
1420677727.2727062702;-104.25794219970703125;-104.25794219970703125
1420678726.2737052441;-105.2458953857421875;-105.2458953857421875
1420679725.2747042179;-105.7370452880859375;-105.7370452880859375
1420680724.2757031918;-105.71598052978515625;-105.71598052978515625
1420681723.2767021656;-105.4580078125;-105.4580078125
1420682722.2777011395;-105.28171539306640625;-105.28171539306640625
1420683721.2787001133;-105.39495849609375;-105.39495849609375
1420684720.2796990871;-105.8899078369140625;-105.8899078369140625
1420685719.280698061;-106.72051239013671875;-106.72051239013671875
1420686718.2816970348;-107.53057098388671875;-107.53057098388671875
1420687717.2826960087;-107.481597900390625;-107.481597900390625
1420688716.2836949825;-106.07324981689453125;-106.07324981689453125
1420689715.2846939564;-103.985626220703125;-103.985626220703125
1420690714.2856929302;-101.9649505615234375;-101.9649505615234375
1420691713.2866919041;-100.28107452392578125;-100.28107452392578125
1420692712.2876908779;-98.97240447998046875;-98.97240447998046875
1420693711.2886898518;-98.01419830322265625;-98.01419830322265625
1420694710.2896888256;-97.37220001220703125;-97.37220001220703125
1420695709.2906877995;-97.01598358154296875;-97.01598358154296875
1420696708.2916867733;-96.92131805419921875;-96.92131805419921875
1420697707.2926857471;-97.06972503662109375;-97.06972503662109375
1420698706.293684721;-97.44776153564453125;-97.44776153564453125
1420699705.2946836948;-98.045867919921875;-98.045867919921875
1420700704.2956826687;-98.8564910888671875;-98.8564910888671875
1420701703.2966816425;-99.86927032470703125;-99.86927032470703125
1420702702.2976806164;-101.05908966064453125;-101.05908966064453125
1420703701.2986795902;-102.358978271484375;-102.358978271484375
1420704700.2996785641;-103.611572265625;-103.611572265625
1420705699.3006775379;-104.53647613525390625;-104.53647613525390625
1420706698.3016765118;-104.848175048828125;-104.848175048828125
1420707697.3026754856;-104.53382110595703125;-104.53382110595703125
1420708696.3036744595;-103.8792266845703125;-103.8792266845703125
1420709695.3046734333;-103.19652557373046875;-103.19652557373046875
1420710694.3056724072;-102.67737579345703125;-102.67737579345703125
1420711693.306671381;-102.4168548583984375;-102.4168548583984375
1420712692.3076703548;-102.46593475341796875;-102.46593475341796875
1420713691.3086693287;-102.866241455078125;-102.866241455078125
1420714690.3096683025;-103.67075347900390625;-103.67075347900390625
1420715689.3106672764;-104.96489715576171875;-104.96489715576171875
1420716688.3116662502;-106.90213775634765625;-106.90213775634765625
1420717687.3126652241;-109.78925323486328125;-109.78925323486328125
1420718686.3136641979;-114.33438873291015625;-114.33438873291015625
1420719685.3146631718;-121.42951202392578125;-121.42951202392578125
1420720684.3156621456;-118.55919647216796875;-118.55919647216796875
1420721683.3166611195;-113.32456207275390625;-113.32456207275390625
1420722682.3176600933;-110.4983062744140625;-110.4983062744140625
1420723681.3186590672;-109.00814056396484375;-109.00814056396484375
1420724680.319658041;-108.4140472412109375;-108.4140472412109375
1420725679.3206570148;-108.53292083740234375;-108.53292083740234375
1420726678.3216559887;-109.26511383056640625;-109.26511383056640625
1420727677.3226549625;-110.4424285888671875;-110.4424285888671875
1420728676.3236539364;-111.50656890869140625;-111.50656890869140625
1420729675.3246529102;-111.3456573486328125;-111.3456573486328125
1420730674.3256518841;-109.69779205322265625;-109.69779205322265625
1420731673.3266508579;-107.59258270263671875;-107.59258270263671875
1420732672.3276498318;-105.70668792724609375;-105.70668792724609375
1420733671.3286488056;-104.19425201416015625;-104.19425201416015625
1420734670.3296477795;-103.0369110107421875;-103.0369110107421875
1420735669.3306467533;-102.18373870849609375;-102.18373870849609375
1420736668.3316457272;-101.58602142333984375;-101.58602142333984375
1420737667.332644701;-101.20420074462890625;-101.20420074462890625
1420738666.3336436749;-101.00804901123046875;-101.00804901123046875
1420739665.3346426487;-100.97583770751953125;-100.97583770751953125
1420740664.3356416225;-101.0933074951171875;-101.0933074951171875
1420741663.3366405964;-101.35240936279296875;-101.35240936279296875
1420742662.3376395702;-101.7495574951171875;-101.7495574951171875
1420743661.3386385441;-102.28333282470703125;-102.28333282470703125
1420744660.3396375179;-102.94939422607421875;-102.94939422607421875
1420745659.3406364918;-103.73284149169921875;-103.73284149169921875
1420746658.3416354656;-104.59366607666015625;-104.59366607666015625
1420747657.3426344395;-105.445770263671875;-105.445770263671875
1420748656.3436334133;-106.14177703857421875;-106.14177703857421875
1420749655.3446323872;-106.50487518310546875;-106.50487518310546875
1420750654.345631361;-106.43711090087890625;-106.43711090087890625
1420751653.3466303349;-106.00901031494140625;-106.00901031494140625
1420752652.3476293087;-105.40372467041015625;-105.40372467041015625
1420753651.3486282825;-104.79792022705078125;-104.79792022705078125
1420754650.3496272564;-104.3072509765625;-104.3072509765625
1420755649.3506262302;-103.9931488037109375;-103.9931488037109375
1420756648.3516252041;-103.883514404296875;-103.883514404296875
1420757647.3526241779;-103.98799896240234375;-103.98799896240234375
1420758646.3536231518;-104.3060150146484375;-104.3060150146484375
1420759645.3546221256;-104.830230712890625;-104.830230712890625
1420760644.3556210995;-105.54737091064453125;-105.54737091064453125
1420761643.3566200733;-106.43724822998046875;-106.43724822998046875
1420762642.3576190472;-107.4697723388671875;-107.4697723388671875
1420763641.358618021;-108.59723663330078125;-108.59723663330078125
1420764640.3596169949;-109.73638916015625;-109.73638916015625
1420765639.3606159687;-110.7362823486328125;-110.7362823486328125
1420766638.3616149426;-111.35300445556640625;-111.35300445556640625
1420767637.3626139164;-111.32366943359375;-111.32366943359375
1420768636.3636128902;-110.57698822021484375;-110.57698822021484375
1420769635.3646118641;-109.31633758544921875;-109.31633758544921875
1420770634.3656108379;-107.8297882080078125;-107.8297882080078125
1420771633.3666098118;-106.32411956787109375;-106.32411956787109375
1420772632.3676087856;-104.91089630126953125;-104.91089630126953125
1420773631.3686077595;-103.644195556640625;-103.644195556640625
1420774630.3696067333;-102.55060577392578125;-102.55060577392578125
1420775629.3706057072;-101.6449737548828125;-101.6449737548828125
1420776628.371604681;-100.93735504150390625;-100.93735504150390625
1420777627.3726036549;-100.43650054931640625;-100.43650054931640625
1420778626.3736026287;-100.151275634765625;-100.151275634765625
1420779625.3746016026;-100.09137725830078125;-100.09137725830078125
1420780624.3756005764;-100.26703643798828125;-100.26703643798828125
1420781623.3765995502;-100.68650054931640625;-100.68650054931640625
1420782622.3775985241;-101.348785400390625;-101.348785400390625
1420783621.3785974979;-102.224761962890625;-102.224761962890625
1420784620.3795964718;-103.2147979736328125;-103.2147979736328125
1420785619.3805954456;-104.08437347412109375;-104.08437347412109375
1420786618.3815944195;-104.47312164306640625;-104.47312164306640625
1420787617.3825933933;-104.15838623046875;-104.15838623046875
1420788616.3835923672;-103.31884002685546875;-103.31884002685546875
1420789615.384591341;-102.32244110107421875;-102.32244110107421875
1420790614.3855903149;-101.43087005615234375;-101.43087005615234375
1420791613.3865892887;-100.7638397216796875;-100.7638397216796875
1420792612.3875882626;-100.36220550537109375;-100.36220550537109375
1420793611.3885872364;-100.2336883544921875;-100.2336883544921875
1420794610.3895862103;-100.37212371826171875;-100.37212371826171875
1420795609.3905851841;-100.76149749755859375;-100.76149749755859375
1420796608.3915841579;-101.3688812255859375;-101.3688812255859375
1420797607.3925831318;-102.12718963623046875;-102.12718963623046875
1420798606.3935821056;-102.909393310546875;-102.909393310546875
1420799605.3945810795;-103.520111083984375;-103.520111083984375
1420800604.3955800533;-103.763397216796875;-103.763397216796875
1420801603.3965790272;-103.5859375;-103.5859375
1420802602.397578001;-103.12497711181640625;-103.12497711181640625
1420803601.3985769749;-102.5859222412109375;-102.5859222412109375
1420804600.3995759487;-102.12583160400390625;-102.12583160400390625
1420805599.4005749226;-101.83109283447265625;-101.83109283447265625
1420806598.4015738964;-101.7414398193359375;-101.7414398193359375
1420807597.4025728703;-101.8731842041015625;-101.8731842041015625
1420808596.4035718441;-102.23468780517578125;-102.23468780517578125
1420809595.4045708179;-102.8348388671875;-102.8348388671875
1420810594.4055697918;-103.68878173828125;-103.68878173828125
1420811593.4065687656;-104.82114410400390625;-104.82114410400390625
1420812592.4075677395;-106.2658538818359375;-106.2658538818359375
1420813591.4085667133;-108.05246734619140625;-108.05246734619140625
1420814590.4095656872;-110.138031005859375;-110.138031005859375
1420815589.410564661;-112.165924072265625;-112.165924072265625
1420816588.4115636349;-113.13603973388671875;-113.13603973388671875
1420817587.4125626087;-112.40076446533203125;-112.40076446533203125
1420818586.4135615826;-110.87099456787109375;-110.87099456787109375
1420819585.4145605564;-109.4450225830078125;-109.4450225830078125
1420820584.4155595303;-108.4032135009765625;-108.4032135009765625
1420821583.4165585041;-107.7816925048828125;-107.7816925048828125
1420822582.417557478;-107.56668853759765625;-107.56668853759765625
1420823581.4185564518;-107.74636077880859375;-107.74636077880859375
1420824580.4195554256;-108.322113037109375;-108.322113037109375
1420825579.4205543995;-109.30963134765625;-109.30963134765625
1420826578.4215533733;-110.73070526123046875;-110.73070526123046875
1420827577.4225523472;-112.5690155029296875;-112.5690155029296875
1420828576.423551321;-114.58036041259765625;-114.58036041259765625
1420829575.4245502949;-115.8231201171875;-115.8231201171875
1420830574.4255492687;-115.14218902587890625;-115.14218902587890625
1420831573.4265482426;-113.201080322265625;-113.201080322265625
