Type;FSVA3044;
1419941463.5364625454;-88.00690460205078125;-92.239654541015625
1419942462.5374615192;-91.63028717041015625;-94.5607452392578125
1419943461.5384604931;-94.21563720703125;-96.52713775634765625
1419944460.5394594669;-93.0023193359375;-99.183013916015625
1419945459.5404584408;-89.15045166015625;-99.05596160888671875
1419946458.5414574146;-85.9065704345703125;-96.5959320068359375
1419947457.5424563885;-84.5000457763671875;-91.1214141845703125
1419948456.5434553623;-84.4306488037109375;-87.644500732421875
1419949455.5444543362;-84.24518585205078125;-86.61690521240234375
1419950454.54545331;-83.14959716796875;-87.5555419921875
1419951453.5464522839;-83.30975341796875;-90.24587249755859375
1419952452.5474512577;-86.0739288330078125;-99.945465087890625
1419953451.5484502316;-87.47553253173828125;-90.60260009765625
1419954450.5494492054;-85.409210205078125;-87.58646392822265625
1419955449.5504481792;-85.24425506591796875;-89.87958526611328125
1419956448.5514471531;-86.432647705078125;-96.99839019775390625
1419957447.5524461269;-90.24291229248046875;-94.04116058349609375
1419958446.5534451008;-91.02782440185546875;-96.075714111328125
1419959445.5544440746;-87.38721466064453125;-91.3901824951171875
1419960444.5554430485;-86.61238861083984375;-89.57501220703125
1419961443.5564420223;-85.13036346435546875;-87.119293212890625
1419962442.5574409962;-85.039886474609375;-87.3690185546875
1419963441.55843997;-87.04482269287109375;-91.87545013427734375
1419964440.5594389439;-87.10504150390625;-100.10329437255859375
1419965439.5604379177;-87.35857391357421875;-89.85674285888671875
1419966438.5614368916;-85.95134735107421875;-88.7121429443359375
1419967437.5624358654;-86.00308990478515625;-88.367279052734375
1419968436.5634348392;-87.1652679443359375;-89.36292266845703125
1419969435.5644338131;-88.2554473876953125;-91.775115966796875
1419970434.5654327869;-87.342498779296875;-89.7945404052734375
1419971433.5664317608;-86.96053314208984375;-88.36502838134765625
1419972432.5674307346;-83.8487701416015625;-92.452392578125
1419973431.5684297085;-82.04859161376953125;-100.71051788330078125
1419974430.5694286823;-81.9696502685546875;-94.30678558349609375
1419975429.5704276562;-83.29431915283203125;-89.96967315673828125
1419976428.57142663;-86.797637939453125;-89.8208160400390625
1419977427.5724256039;-88.2397918701171875;-93.94891357421875
1419978426.5734245777;-88.3287506103515625;-99.27567291259765625
1419979425.5744235516;-90.04018402099609375;-95.9136199951171875
1419980424.5754225254;-88.46124267578125;-92.95702362060546875
1419981423.5764214993;-85.88138580322265625;-88.48860931396484375
1419982422.5774204731;-85.66568756103515625;-94.3790740966796875
1419983421.5784194469;-87.238555908203125;-98.05130767822265625
1419984420.5794184208;-87.86467742919921875;-89.2231292724609375
1419985419.5804173946;-86.74323272705078125;-88.494537353515625
1419986418.5814163685;-85.7247772216796875;-91.14537811279296875
1419987417.5824153423;-85.66085052490234375;-91.91413116455078125
1419988416.5834143162;-85.92632293701171875;-96.299652099609375
1419989415.58441329;-85.27187347412109375;-100.80188751220703125
1419990414.5854122639;-84.46364593505859375;-93.11301422119140625
1419991413.5864112377;-84.16616058349609375;-92.0435791015625
1419992412.5874102116;-84.18730926513671875;-91.977996826171875
1419993411.5884091854;-84.45697021484375;-90.9167938232421875
1419994410.5894081593;-84.89038848876953125;-94.93910980224609375
1419995409.5904071331;-85.40667724609375;-95.08794403076171875
1419996408.5914061069;-86.43708038330078125;-89.048583984375
1419997407.5924050808;-83.90126800537109375;-89.7852630615234375
1419998406.5934040546;-83.154144287109375;-88.70149993896484375
1419999405.5944030285;-83.131927490234375;-89.0596771240234375
1420000404.5954020023;-83.263885498046875;-89.804718017578125
1420001403.5964009762;-83.43465423583984375;-89.79718017578125
1420002402.59739995;-84.185760498046875;-89.3419189453125
1420003401.5983989239;-86.63637542724609375;-90.18920135498046875
1420004400.5993978977;-90.9330902099609375;-93.1327667236328125
1420005399.6003968716;-91.24404144287109375;-94.8857421875
1420006398.6013958454;-88.64427947998046875;-97.05126953125
1420007397.6023948193;-88.4368896484375;-102.8730316162109375
1420008396.6033937931;-90.4576873779296875;-93.92871856689453125
1420009395.604392767;-89.8115234375;-92.80629730224609375
1420010394.6053917408;-90.05933380126953125;-93.15738677978515625
1420011393.6063907146;-90.65997314453125;-94.82457733154296875
1420012392.6073896885;-91.214324951171875;-93.34429168701171875
1420013391.6083886623;-90.82724761962890625;-96.66065216064453125
1420014390.6093876362;-88.73018646240234375;-93.66661834716796875
1420015389.61038661;-87.759918212890625;-95.594329833984375
1420016388.6113855839;-88.34189605712890625;-95.068023681640625
1420017387.6123845577;-87.37889862060546875;-91.8083953857421875
1420018386.6133835316;-87.1200714111328125;-90.8974456787109375
1420019385.6143825054;-87.95835113525390625;-90.67034149169921875
1420020384.6153814793;-85.77765655517578125;-90.87784576416015625
1420021383.6163804531;-85.52704620361328125;-88.74190521240234375
1420022382.617379427;-86.2259063720703125;-87.97205352783203125
1420023381.6183784008;-87.2962188720703125;-88.57894134521484375
1420024380.6193773746;-84.49530792236328125;-87.16439056396484375
1420025379.6203763485;-83.36224365234375;-86.37557220458984375
1420026378.6213753223;-82.7787322998046875;-88.85765838623046875
1420027377.6223742962;-82.91043853759765625;-90.83586883544921875
1420028376.62337327;-84.7601470947265625;-93.2589111328125
1420029375.6243722439;-88.26949310302734375;-96.51703643798828125
1420030374.6253712177;-84.820953369140625;-96.0136260986328125
1420031373.6263701916;-82.79392242431640625;-89.05228424072265625
1420032372.6273691654;-82.16838836669921875;-85.489532470703125
1420033371.6283681393;-82.3317718505859375;-87.0753631591796875
1420034370.6293671131;-84.2159423828125;-92.190826416015625
1420035369.630366087;-88.5964508056640625;-92.63803863525390625
1420036368.6313650608;-91.93886566162109375;-105.8865966796875
1420037367.6323640347;-91.61508941650390625;-98.43328094482421875
1420038366.6333630085;-86.23876190185546875;-94.0073394775390625
1420039365.6343619823;-83.9993896484375;-92.45273590087890625
1420040364.6353609562;-83.7987213134765625;-89.3556060791015625
1420041363.63635993;-84.54116058349609375;-88.84081268310546875
1420042362.6373589039;-87.90076446533203125;-94.06195831298828125
1420043361.6383578777;-88.4171295166015625;-92.82892608642578125
1420044360.6393568516;-87.55979156494140625;-90.48956298828125
1420045359.6403558254;-87.34557342529296875;-97.94991302490234375
1420046358.6413547993;-87.7839813232421875;-99.41306304931640625
1420047357.6423537731;-87.46086883544921875;-91.16954803466796875
1420048356.643352747;-86.63314056396484375;-89.822540283203125
1420049355.6443517208;-86.54093170166015625;-90.40192413330078125
1420050354.6453506947;-87.43511199951171875;-90.49275970458984375
1420051353.6463496685;-90.3416748046875;-95.3485565185546875
1420052352.6473486423;-90.70827484130859375;-99.90059661865234375
1420053351.6483476162;-91.446868896484375;-99.78809356689453125
1420054350.64934659;-90.087615966796875;-96.25649261474609375
1420055349.6503455639;-87.71453094482421875;-96.06270599365234375
1420056348.6513445377;-87.40273284912109375;-93.2081298828125
1420057347.6523435116;-87.34429168701171875;-92.58467864990234375
1420058346.6533424854;-84.90650177001953125;-93.80826568603515625
1420059345.6543414593;-84.26902008056640625;-89.6729888916015625
1420060344.6553404331;-84.337921142578125;-94.730072021484375
1420061343.656339407;-84.5634918212890625;-93.7801513671875
1420062342.6573383808;-84.9649810791015625;-91.4085693359375
1420063341.6583373547;-86.25957489013671875;-95.47042083740234375
1420064340.6593363285;-86.348846435546875;-100.165557861328125
1420065339.6603353024;-87.05474090576171875;-96.18953704833984375
1420066338.6613342762;-90.03563690185546875;-93.178375244140625
1420067337.66233325;-88.5464324951171875;-94.2462615966796875
1420068336.6633322239;-87.3192901611328125;-93.35460662841796875
1420069335.6643311977;-86.00350189208984375;-89.27631378173828125
1420070334.6653301716;-84.15777587890625;-85.60771942138671875
1420071333.6663291454;-83.53607940673828125;-85.22704315185546875
1420072332.6673281193;-83.7278289794921875;-86.60083770751953125
1420073331.6683270931;-85.45722198486328125;-89.37006378173828125
1420074330.669326067;-88.59651947021484375;-95.1264801025390625
1420075329.6703250408;-91.36228179931640625;-96.17787933349609375
1420076328.6713240147;-87.39687347412109375;-91.88995361328125
1420077327.6723229885;-85.0248870849609375;-98.2289581298828125
1420078326.6733219624;-84.12722015380859375;-106.409698486328125
1420079325.6743209362;-83.94408416748046875;-99.368408203125
1420080324.67531991;-84.27215576171875;-95.5526123046875
1420081323.6763188839;-86.30980682373046875;-93.2740020751953125
1420082322.6773178577;-88.0269012451171875;-89.42052459716796875
1420083321.6783168316;-87.30295562744140625;-89.41490936279296875
1420084320.6793158054;-86.56247711181640625;-96.04048919677734375
1420085319.6803147793;-86.5593109130859375;-91.81563568115234375
1420086318.6813137531;-86.21303558349609375;-88.26303863525390625
1420087317.682312727;-85.31479644775390625;-91.973846435546875
1420088316.6833117008;-84.86777496337890625;-97.24959564208984375
1420089315.6843106747;-84.99175262451171875;-92.70006561279296875
1420090314.6853096485;-86.3461151123046875;-89.24581146240234375
1420091313.6863086224;-87.6585845947265625;-91.36590576171875
1420092312.6873075962;-88.84984588623046875;-94.98508453369140625
1420093311.6883065701;-84.5368804931640625;-90.84293365478515625
1420094310.6893055439;-82.40935516357421875;-86.580841064453125
1420095309.6903045177;-82.25495147705078125;-86.0101776123046875
1420096308.6913034916;-83.655975341796875;-89.03696441650390625
1420097307.6923024654;-88.623504638671875;-98.28771209716796875
1420098306.6933014393;-85.2281341552734375;-101.05771636962890625
1420099305.6943004131;-84.22159576416015625;-91.55513763427734375
1420100304.695299387;-84.44686126708984375;-87.4380340576171875
1420101303.6962983608;-85.62374114990234375;-90.15866851806640625
1420102302.6972973347;-86.1720428466796875;-102.4168548583984375
1420103301.6982963085;-84.31693267822265625;-96.2055816650390625
1420104300.6992952824;-83.9654083251953125;-91.2559051513671875
1420105299.7002942562;-84.91216278076171875;-91.2373504638671875
1420106298.7012932301;-89.01297760009765625;-90.6773529052734375
1420107297.7022922039;-86.903778076171875;-89.35399627685546875
1420108296.7032911777;-85.51398468017578125;-88.10887908935546875
1420109295.7042901516;-85.66609954833984375;-87.4152069091796875
1420110294.7052891254;-85.579559326171875;-91.038177490234375
1420111293.7062880993;-86.59006500244140625;-88.95172882080078125
1420112292.7072870731;-87.81006622314453125;-92.91668701171875
1420113291.708286047;-90.45416259765625;-96.51416015625
1420114290.7092850208;-89.76932525634765625;-98.1940765380859375
1420115289.7102839947;-87.52098846435546875;-96.925872802734375
1420116288.7112829685;-86.96228790283203125;-92.8372802734375
1420117287.7122819424;-87.09844970703125;-88.3516998291015625
1420118286.7132809162;-87.38287353515625;-88.5550537109375
1420119285.7142798901;-85.08275604248046875;-94.46033477783203125
1420120284.7152788639;-83.58089447021484375;-99.5851593017578125
1420121283.7162778378;-83.4158935546875;-101.1290740966796875
1420122282.7172768116;-83.89577484130859375;-102.42633819580078125
1420123281.7182757854;-85.5583953857421875;-96.75667572021484375
1420124280.7192747593;-87.71477508544921875;-95.31314849853515625
1420125279.7202737331;-90.68363189697265625;-95.63040924072265625
1420126278.721272707;-95.5409698486328125;-98.61943817138671875
1420127277.7222716808;-96.11571502685546875;-98.9055938720703125
1420128276.7232706547;-92.93869781494140625;-97.1584930419921875
1420129275.7242696285;-90.1721038818359375;-93.47449493408203125
1420130274.7252686024;-88.379058837890625;-89.94707489013671875
1420131273.7262675762;-87.756622314453125;-92.2160186767578125
1420132272.7272665501;-87.930938720703125;-98.84246826171875
1420133271.7282655239;-85.65041351318359375;-88.61212158203125
1420134270.7292644978;-85.24102020263671875;-91.04697418212890625
1420135269.7302634716;-84.65468597412109375;-92.2570648193359375
1420136268.7312624454;-84.1107025146484375;-91.569610595703125
1420137267.7322614193;-84.4785614013671875;-89.440277099609375
1420138266.7332603931;-86.90267181396484375;-89.5253448486328125
1420139265.734259367;-87.15595245361328125;-92.06967926025390625
1420140264.7352583408;-86.036407470703125;-92.23670196533203125
1420141263.7362573147;-86.0163421630859375;-90.29239654541015625
1420142262.7372562885;-85.41806793212890625;-90.80010986328125
1420143261.7382552624;-84.78951263427734375;-94.12676239013671875
1420144260.7392542362;-84.86226654052734375;-93.4193267822265625
1420145259.7402532101;-86.05072784423828125;-92.1702880859375
1420146258.7412521839;-88.02346038818359375;-91.4626007080078125
1420147257.7422511578;-84.526336669921875;-90.8360443115234375
1420148256.7432501316;-84.2414093017578125;-89.8529510498046875
1420149255.7442491055;-85.139373779296875;-90.88674163818359375
1420150254.7452480793;-88.758819580078125;-98.8632659912109375
1420151253.7462470531;-89.6368560791015625;-98.70418548583984375
1420152252.747246027;-84.90590667724609375;-95.471282958984375
1420153251.7482450008;-82.13339996337890625;-95.71537017822265625
1420154250.7492439747;-81.0792236328125;-93.0641937255859375
1420155249.7502429485;-81.042022705078125;-92.77640533447265625
1420156248.7512419224;-81.766387939453125;-91.47283172607421875
1420157247.7522408962;-83.1837310791015625;-84.8245086669921875
1420158246.7532398701;-82.9708251953125;-85.79074859619140625
1420159245.7542388439;-83.980804443359375;-85.8235015869140625
1420160244.7552378178;-84.61539459228515625;-85.40514373779296875
1420161243.7562367916;-85.0756988525390625;-85.7274627685546875
1420162242.7572357655;-85.77696990966796875;-86.9972991943359375
1420163241.7582347393;-86.8824005126953125;-88.199951171875
1420164240.7592337132;-85.65179443359375;-92.24352264404296875
1420165239.760232687;-85.3755950927734375;-92.4376068115234375
1420166238.7612316608;-86.18547821044921875;-90.00507354736328125
1420167237.7622306347;-89.2534332275390625;-94.92520904541015625
1420168236.7632296085;-91.66156005859375;-95.8905792236328125
1420169235.7642285824;-88.70864105224609375;-91.60477447509765625
1420170234.7652275562;-88.0066375732421875;-93.3070526123046875
1420171233.7662265301;-86.414794921875;-89.74829864501953125
1420172232.7672255039;-82.96248626708984375;-90.51345062255859375
1420173231.7682244778;-80.74079132080078125;-89.702484130859375
1420174230.7692234516;-80.1822662353515625;-87.1244964599609375
1420175229.7702224255;-80.33309173583984375;-88.3763885498046875
1420176228.7712213993;-81.7657928466796875;-89.87548065185546875
1420177227.7722203732;-84.85468292236328125;-90.03997039794921875
1420178226.773219347;-83.66577911376953125;-90.54183197021484375
1420179225.7742183208;-81.424835205078125;-87.1729736328125
1420180224.7752172947;-80.12419891357421875;-83.6425933837890625
1420181223.7762162685;-79.55474853515625;-82.81587982177734375
1420182222.7772152424;-79.5582733154296875;-83.87918853759765625
1420183221.7782142162;-80.35691070556640625;-85.402618408203125
1420184220.7792131901;-82.74207305908203125;-85.54378509521484375
1420185219.7802121639;-85.56595611572265625;-87.1620025634765625
1420186218.7812111378;-86.40146636962890625;-88.22794342041015625
1420187217.7822101116;-84.97857666015625;-96.01467132568359375
1420188216.7832090855;-82.44766998291015625;-92.02005767822265625
1420189215.7842080593;-81.15337371826171875;-88.1174163818359375
1420190214.7852070332;-81.19057464599609375;-92.7743377685546875
1420191213.786206007;-82.8666534423828125;-94.34995269775390625
1420192212.7872049809;-85.27249908447265625;-91.63053131103515625
1420193211.7882039547;-85.51534271240234375;-89.244781494140625
1420194210.7892029285;-86.713134765625;-93.9502410888671875
1420195209.7902019024;-86.61746978759765625;-98.6905517578125
1420196208.7912008762;-87.16245269775390625;-89.860748291015625
1420197207.7921998501;-88.2776031494140625;-89.30866241455078125
1420198206.7931988239;-88.7394561767578125;-91.32207489013671875
1420199205.7941977978;-87.31746673583984375;-92.20111846923828125
1420200204.7951967716;-85.64019775390625;-92.20221710205078125
1420201203.7961957455;-85.83898162841796875;-91.95456695556640625
1420202202.7971947193;-87.3307342529296875;-90.297088623046875
1420203201.7981936932;-83.51262664794921875;-89.2080535888671875
1420204200.799192667;-81.78964996337890625;-88.495361328125
1420205199.8001916409;-81.4120635986328125;-91.66168212890625
1420206198.8011906147;-81.66680145263671875;-91.621337890625
1420207197.8021895885;-84.11029052734375;-88.0739898681640625
1420208196.8031885624;-85.1749725341796875;-92.93778228759765625
1420209195.8041875362;-85.24045562744140625;-90.95169830322265625
1420210194.8051865101;-86.78728485107421875;-89.737701416015625
1420211193.8061854839;-88.17778778076171875;-90.801849365234375
1420212192.8071844578;-87.48813629150390625;-90.6855010986328125
1420213191.8081834316;-87.3467254638671875;-90.61710357666015625
1420214190.8091824055;-87.34067535400390625;-90.43500518798828125
1420215189.8101813793;-84.6145477294921875;-90.33798980712890625
1420216188.8111803532;-83.8987274169921875;-89.354888916015625
1420217187.812179327;-84.00720977783203125;-88.19976806640625
1420218186.8131783009;-84.836029052734375;-87.77581024169921875
1420219185.8141772747;-86.02333831787109375;-87.22928619384765625
1420220184.8151762486;-84.426849365234375;-86.09137725830078125
1420221183.8161752224;-82.7581024169921875;-85.11508941650390625
1420222182.8171741962;-82.70632171630859375;-85.60344696044921875
1420223181.8181731701;-84.76120758056640625;-89.053680419921875
1420224180.8191721439;-90.33832550048828125;-102.33528900146484375
1420225179.8201711178;-89.67868804931640625;-97.07495880126953125
1420226178.8211700916;-86.35611724853515625;-90.95754241943359375
1420227177.8221690655;-85.212890625;-92.26953125
1420228176.8231680393;-85.19316864013671875;-92.585174560546875
1420229175.8241670132;-85.60688018798828125;-89.5056610107421875
1420230174.825165987;-85.41544342041015625;-86.882110595703125
1420231173.8261649609;-84.73574066162109375;-88.56156158447265625
1420232172.8271639347;-84.748077392578125;-91.4596099853515625
1420233171.8281629086;-85.143951416015625;-97.0993194580078125
1420234170.8291618824;-86.65541839599609375;-96.863006591796875
1420235169.8301608562;-86.5877685546875;-91.64749908447265625
1420236168.8311598301;-86.27896881103515625;-92.60590362548828125
1420237167.8321588039;-85.64344024658203125;-91.9846649169921875
1420238166.8331577778;-84.88425445556640625;-89.12176513671875
1420239165.8341567516;-84.72998046875;-88.14862823486328125
1420240164.8351557255;-84.84156036376953125;-90.01045989990234375
1420241163.8361546993;-83.53618621826171875;-87.86905670166015625
1420242162.8371536732;-82.04102325439453125;-92.49556732177734375
1420243161.838152647;-82.1129608154296875;-96.53423309326171875
1420244160.8391516209;-83.74188232421875;-96.13880157470703125
1420245159.8401505947;-87.1209564208984375;-90.825958251953125
1420246158.8411495686;-87.606475830078125;-89.6109466552734375
1420247157.8421485424;-85.38013458251953125;-89.522186279296875
1420248156.8431475163;-83.343994140625;-90.7397613525390625
1420249155.8441464901;-82.81616973876953125;-90.14239501953125
1420250154.8451454639;-83.1750335693359375;-83.1750335693359375
1420251153.8461444378;-82.2517547607421875;-82.2517547607421875
1420252152.8471434116;-72.69475555419921875;-78.73687744140625
1420253151.8481423855;-66.93453216552734375;-66.93453216552734375
1420254150.8491413593;-64.3745269775390625;-64.3745269775390625
1420255149.8501403332;-64.15793609619140625;-64.15793609619140625
1420256148.851139307;-65.39138031005859375;-65.39138031005859375
1420257147.8521382809;-69.68065643310546875;-69.68065643310546875
1420258146.8531372547;-78.1190185546875;-90.01031494140625
1420259145.8541362286;-87.33988189697265625;-87.33988189697265625
1420260144.8551352024;-86.78107452392578125;-90.0897369384765625
1420261143.8561341763;-86.7313995361328125;-89.41936492919921875
1420262142.8571331501;-86.8266754150390625;-89.074127197265625
1420263141.8581321239;-87.77727508544921875;-89.12870025634765625
1420264140.8591310978;-89.205810546875;-90.4785308837890625
1420265139.8601300716;-90.1011505126953125;-91.8858489990234375
1420266138.8611290455;-91.33709716796875;-92.2807159423828125
1420267137.8621280193;-90.36126708984375;-91.882659912109375
1420268136.8631269932;-88.14459228515625;-90.434112548828125
1420269135.864125967;-85.4718017578125;-90.90478515625
1420270134.8651249409;-84.48858642578125;-91.26947021484375
1420271133.8661239147;-85.23016357421875;-92.704193115234375
1420272132.8671228886;-91.236663818359375;-103.97057342529296875
1420273131.8681218624;-91.1245574951171875;-100.11138153076171875
1420274130.8691208363;-87.30926513671875;-98.71183013916015625
1420275129.8701198101;-86.81948089599609375;-92.777008056640625
1420276128.871118784;-86.55673980712890625;-91.036041259765625
1420277127.8721177578;-85.6429443359375;-91.61124420166015625
1420278126.8731167316;-84.46735382080078125;-91.3952178955078125
1420279125.8741157055;-83.804962158203125;-89.4976959228515625
1420280124.8751146793;-83.415008544921875;-87.97154998779296875
1420281123.8761136532;-83.0949249267578125;-90.9514923095703125
1420282122.877112627;-82.99396514892578125;-92.56646728515625
1420283121.8781116009;-83.07982635498046875;-88.7557525634765625
1420284120.8791105747;-83.8269195556640625;-85.62404632568359375
1420285119.8801095486;-83.06927490234375;-86.96136474609375
1420286118.8811085224;-83.1269378662109375;-87.971435546875
1420287117.8821074963;-84.3555755615234375;-87.480804443359375
1420288116.8831064701;-86.13477325439453125;-88.2274017333984375
1420289115.884105444;-86.34651947021484375;-88.68509674072265625
1420290114.8851044178;-87.9497222900390625;-89.29604339599609375
1420291113.8861033916;-87.73252105712890625;-94.943450927734375
1420292112.8871023655;-86.691253662109375;-94.5641632080078125
1420293111.8881013393;-85.10101318359375;-88.41619873046875
1420294110.8891003132;-84.819183349609375;-87.27370452880859375
1420295109.890099287;-85.40847015380859375;-89.51043701171875
1420296108.8910982609;-86.99895477294921875;-97.352020263671875
1420297107.8920972347;-86.93804931640625;-93.875091552734375
1420298106.8930962086;-86.940582275390625;-88.46845245361328125
1420299105.8940951824;-86.2413787841796875;-89.7975616455078125
1420300104.8950941563;-86.7371826171875;-94.03540802001953125
1420301103.8960931301;-88.88201904296875;-96.51372528076171875
1420302102.897092104;-87.6908721923828125;-95.335723876953125
1420303101.8980910778;-87.7108154296875;-91.51314544677734375
1420304100.8990900517;-85.1346588134765625;-88.61893463134765625
1420305099.9000890255;-83.18376922607421875;-87.61942291259765625
1420306098.9010879993;-83.1646728515625;-85.49594879150390625
1420307097.9020869732;-84.28662872314453125;-85.71932220458984375
1420308096.903085947;-83.270477294921875;-85.8493804931640625
1420309095.9040849209;-83.19463348388671875;-84.67351531982421875
1420310094.9050838947;-82.55267333984375;-84.6651458740234375
1420311093.9060828686;-82.57708740234375;-88.2478485107421875
1420312092.9070818424;-84.1454620361328125;-92.9734039306640625
1420313091.9080808163;-85.7714691162109375;-96.3762969970703125
1420314090.9090797901;-83.22014617919921875;-98.2081451416015625
1420315089.910078764;-82.56912994384765625;-89.5471954345703125
1420316088.9110777378;-82.05902862548828125;-86.3617706298828125
1420317087.9120767117;-81.68816375732421875;-86.2028045654296875
1420318086.9130756855;-81.742401123046875;-87.44256591796875
1420319085.9140746593;-82.2754974365234375;-88.28621673583984375
1420320084.9150736332;-83.6368560791015625;-88.66591644287109375
1420321083.916072607;-86.35257720947265625;-88.91385650634765625
1420322082.9170715809;-87.8592529296875;-90.81154632568359375
1420323081.9180705547;-86.93793487548828125;-93.8804779052734375
1420324080.9190695286;-83.5562744140625;-90.07247161865234375
1420325079.9200685024;-82.438446044921875;-85.49956512451171875
1420326078.9210674763;-82.6774444580078125;-85.8446807861328125
1420327077.9220664501;-85.53276824951171875;-93.6422119140625
1420328076.923065424;-87.5697174072265625;-100.976959228515625
1420329075.9240643978;-87.3144683837890625;-96.795318603515625
1420330074.9250633717;-89.8553009033203125;-94.3880462646484375
1420331073.9260623455;-90.3222198486328125;-93.9871673583984375
1420332072.9270613194;-86.59416961669921875;-90.898162841796875
1420333071.9280602932;-82.9891510009765625;-87.58376312255859375
1420334070.929059267;-82.406158447265625;-86.46790313720703125
1420335069.9300582409;-83.01525115966796875;-89.09568023681640625
1420336068.9310572147;-84.41587066650390625;-86.93729400634765625
1420337067.9320561886;-84.0823974609375;-86.71987152099609375
1420338066.9330551624;-84.0384674072265625;-84.75331878662109375
1420339065.9340541363;-83.971923828125;-85.1180267333984375
1420340064.9350531101;-84.45395660400390625;-86.20348358154296875
1420341063.936052084;-83.35167694091796875;-87.8720550537109375
1420342062.9370510578;-83.2266082763671875;-88.79286956787109375
1420343061.9380500317;-83.97415924072265625;-88.50341033935546875
1420344060.9390490055;-86.33623504638671875;-88.45554351806640625
1420345059.9400479794;-84.9806976318359375;-87.504730224609375
1420346058.9410469532;-83.50428009033203125;-88.02234649658203125
1420347057.942045927;-83.386199951171875;-91.40114593505859375
1420348056.9430449009;-78.543365478515625;-93.60764312744140625
1420349055.9440438747;-48.471050262451171875;-66.515625
1420350054.9450428486;-29.761754989624023438;-41.390789031982421875
1420351053.9460418224;-16.89151763916015625;-24.944360733032226563
1420352052.9470407963;-8.0660028457641601563;-13.551770210266113281
1420353051.9480397701;-2.4796271324157714844;-2.4796271324157714844
1420354050.949038744;0.26689970493316650391;0.26689970493316650391
1420355049.9500377178;0.61211377382278442383;0.61211377382278442383
1420356048.9510366917;-0.21625341475009918213;-0.21625341475009918213
1420357047.9520356655;-3.7163059711456298828;-3.7163059711456298828
1420358046.9530346394;-10.139992713928222656;-16.27149200439453125
1420359045.9540336132;-19.975383758544921875;-28.8836822509765625
1420360044.9550325871;-34.223041534423828125;-47.23412322998046875
1420361043.9560315609;-55.32706451416015625;-77.93112945556640625
1420362042.9570305347;-83.76364898681640625;-99.2977447509765625
1420363041.9580295086;-86.3930511474609375;-94.94245147705078125
1420364040.9590284824;-91.0961761474609375;-96.11991119384765625
1420365039.9600274563;-88.001312255859375;-90.45023345947265625
1420366038.9610264301;-85.9749603271484375;-89.7944793701171875
1420367037.962025404;-85.37003326416015625;-87.00274658203125
