Type;FSVA3044;
Version;1.31;
Date;24.Mar 2026;
Mode;ANALYZER;
Preamplifier;OFF;
Transducer;OFF;
Center Freq;1420300000.000000;Hz
Freq Offset;0.000000;Hz
Start;1418400000.000000;Hz
Stop;1422200000.000000;Hz
Span;3800000.000000;Hz
Ref Level;1.857600;dBm
Level Offset;0.000000;dB
Rf Att;11.000000;dB
El Att;0.000000;dB
RBW;50000.000000;Hz
VBW;50000.000000;Hz
SWT;0.001010;s
Sweep Count;0;
Window;1;Frequency Sweep
Ref Position;75.000000;%
Level Range;90.000000;dB
x-Axis;LIN;
y-Axis;LOG;
x-Unit;Hz;
y-Unit;dBm;
Trace;1;
Trace Mode;CLR/WRITE;
1419806493.5064730644;-78.35515594482421875;-78.35515594482421875
1419810289.7102692127;-78.9740447998046875;-78.9740447998046875
1419814085.914065361;-78.60076141357421875;-78.60076141357421875
1419817882.1178615093;-77.85329437255859375;-77.85329437255859375
1419821678.3216576576;-76.9701995849609375;-76.9701995849609375
1419825474.5254538059;-76.1061248779296875;-76.1061248779296875
1419829270.7292499542;-75.43487548828125;-75.43487548828125
1419833066.9330461025;-74.9962615966796875;-74.9962615966796875
1419836863.1368422508;-74.77964019775390625;-74.77964019775390625
1419840659.3406383991;-74.758270263671875;-74.758270263671875
1419844455.5444345474;-74.80104827880859375;-74.80104827880859375
1419848251.7482306957;-75.04022216796875;-75.04022216796875
1419852047.952026844;-75.481109619140625;-75.481109619140625
1419855844.1558229923;-76.16861724853515625;-76.16861724853515625
1419859640.3596191406;-77.5979766845703125;-77.5979766845703125
1419863436.5634152889;-81.0168304443359375;-92.38304901123046875
1419867232.7672114372;-83.3418731689453125;-101.14943695068359375
1419871028.9710075855;-75.02918243408203125;-83.14349365234375
1419874825.1748037338;-70.21097564697265625;-70.21097564697265625
1419878621.3785998821;-66.31386566162109375;-66.31386566162109375
1419882417.5823960304;-62.4620361328125;-62.4620361328125
1419886213.7861921787;-58.3712158203125;-58.3712158203125
1419890009.989988327;-54.15240478515625;-54.15240478515625
1419893806.1937844753;-50.022113800048828125;-50.022113800048828125
1419897602.3975806236;-46.118682861328125;-46.118682861328125
1419901398.6013767719;-42.4736785888671875;-42.4736785888671875
1419905194.8051729202;-39.05876922607421875;-39.05876922607421875
1419908991.0089690685;-35.825595855712890625;-35.825595855712890625
1419912787.2127652168;-32.734355926513671875;-32.734355926513671875
1419916583.4165613651;-29.76369476318359375;-29.76369476318359375
1419920379.6203575134;-26.914392471313476563;-26.914392471313476563
1419924175.8241536617;-24.186056137084960938;-24.186056137084960938
1419927972.02794981;-21.586874008178710938;-21.586874008178710938
1419931768.2317459583;-19.123476028442382813;-19.123476028442382813
1419935564.4355421066;-16.799589157104492188;-16.799589157104492188
1419939360.6393382549;-14.616526603698730469;-14.616526603698730469
1419943156.8431344032;-12.5741729736328125;-12.5741729736328125
1419946953.0469305515;-10.671847343444824219;-10.671847343444824219
1419950749.2507266998;-8.9088392257690429688;-8.9088392257690429688
1419954545.4545228481;-7.2846627235412597656;-7.2846627235412597656
1419958341.6583189964;-5.7991156578063964844;-5.7991156578063964844
1419962137.8621151447;-4.452175140380859375;-4.452175140380859375
1419965934.065911293;-3.2439403533935546875;-3.2439403533935546875
1419969730.2697074413;-2.1745164394378662109;-2.1745164394378662109
1419973526.4735035896;-1.2439953088760375977;-1.2439953088760375977
1419977322.6772997379;-0.45240330696105957031;-0.45240330696105957031
1419981118.8810958862;0.1995296776294708252;0.1995296776294708252
1419984915.0848920345;0.71271967887878417969;0.71271967887878417969
1419988711.2886881828;1.0871431827545166016;1.0871431827545166016
1419992507.4924843311;1.3227906227111816406;1.3227906227111816406
1419996303.6962804794;1.4196474552154541016;1.4196474552154541016
1420000099.9000766277;1.4232324361801147461;1.4232324361801147461
1420003896.103872776;1.3759423494338989258;1.3759423494338989258
1420007692.3076689243;1.1931085586547851563;1.1931085586547851563
1420011488.5114650726;0.87147277593612670898;0.87147277593612670898
1420015284.7152612209;0.41103640198707580566;0.41103640198707580566
1420019080.9190573692;-0.18820767104625701904;-0.18820767104625701904
1420022877.1228535175;-0.92627161741256713867;-0.92627161741256713867
1420026673.3266496658;-1.803150177001953125;-1.803150177001953125
1420030469.5304458141;-2.818820953369140625;-2.818820953369140625
1420034265.7342419624;-3.9732193946838378906;-3.9732193946838378906
1420038061.9380381107;-5.2661962509155273438;-5.2661962509155273438
1420041858.141834259;-6.6993689537048339844;-6.6993689537048339844
1420045654.3456304073;-8.2711811065673828125;-8.2711811065673828125
1420049450.5494265556;-9.9814920425415039063;-9.9814920425415039063
1420053246.7532227039;-11.830224990844726563;-11.830224990844726563
1420057042.9570188522;-13.817399978637695313;-13.817399978637695313
1420060839.1608150005;-15.943066596984863281;-15.943066596984863281
1420064635.3646111488;-18.207105636596679688;-18.207105636596679688
1420068431.5684072971;-20.609409332275390625;-20.609409332275390625
1420072227.7722034454;-23.15019989013671875;-23.15019989013671875
1420076023.9759995937;-25.831478118896484375;-25.831478118896484375
1420079820.179795742;-28.658031463623046875;-28.658031463623046875
1420083616.3835918903;-31.637477874755859375;-31.637477874755859375
1420087412.5873880386;-34.775104522705078125;-34.775104522705078125
1420091208.7911841869;-38.0634307861328125;-38.0634307861328125
1420095004.9949803352;-41.468242645263671875;-41.468242645263671875
1420098801.1987764835;-44.929279327392578125;-44.929279327392578125
1420102597.4025726318;-48.40903472900390625;-48.40903472900390625
1420106393.6063687801;-51.934967041015625;-51.934967041015625
1420110189.8101649284;-55.642246246337890625;-55.642246246337890625
1420113986.0139610767;-59.69255828857421875;-59.69255828857421875
1420117782.217757225;-64.13329315185546875;-64.13329315185546875
1420121578.4215533733;-68.7746734619140625;-68.7746734619140625
1420125374.6253495216;-73.288787841796875;-73.288787841796875
1420129170.8291456699;-77.792083740234375;-83.00411224365234375
1420132967.0329418182;-83.08721923828125;-89.92453765869140625
1420136763.2367379665;-88.51596832275390625;-88.51596832275390625
1420140559.4405341148;-83.17113494873046875;-88.41255950927734375
1420144355.6443302631;-80.0422210693359375;-80.0422210693359375
1420148151.8481264114;-78.194671630859375;-78.194671630859375
