Type;FSVA3044;
Version;1.31;
Date;24.Mar 2026;
Mode;ANALYZER;
Preamplifier;OFF;
Transducer;OFF;
Center Freq;1420500000.000000;Hz
Freq Offset;0.000000;Hz
Start;1415500000.000000;Hz
Stop;1425500000.000000;Hz
Span;10000000.000000;Hz
Ref Level;-60.000000;dBm
Level Offset;0.000000;dB
Rf Att;0.000000;dB
El Att;0.000000;dB
RBW;100000.000000;Hz
VBW;1000000.000000;Hz
SWT;2.000000;s
Sweep Count;50;
Window;1;Frequency Sweep
Ref Position;90.000000;%
Level Range;84.000000;dB
x-Axis;LIN;
y-Axis;LOG;
x-Unit;Hz;
y-Unit;dBm;
Trace;1;
Trace Mode;AVERAGE;
Detector;RMS;
Values;1001;
1415504995.0049951077;-102.8627166748046875;
1415514985.0149850845;-102.85201263427734375;
1415524975.0249750614;-102.84592437744140625;
1415534965.0349650383;-102.78719329833984375;
1415544955.0449550152;-102.86321258544921875;
1415554945.0549449921;-102.8228912353515625;
1415564935.0649349689;-102.85709381103515625;
1415574925.0749249458;-102.80168914794921875;
1415584915.0849149227;-102.7990570068359375;
1415594905.0949048996;-102.86768341064453125;
1415604895.1048948765;-102.8272247314453125;
1415614885.1148848534;-102.838836669921875;
1415624875.1248748302;-102.84461212158203125;
1415634865.1348648071;-102.7352752685546875;
1415644855.144854784;-102.82434844970703125;
1415654845.1548447609;-102.8424224853515625;
1415664835.1648347378;-102.7962493896484375;
1415674825.1748247147;-102.8705291748046875;
1415684815.1848146915;-102.7938995361328125;
1415694805.1948046684;-102.81192779541015625;
1415704795.2047946453;-102.7816314697265625;
1415714785.2147846222;-102.82183074951171875;
1415724775.2247745991;-102.83348846435546875;
1415734765.234764576;-102.774444580078125;
1415744755.2447545528;-102.81858062744140625;
1415754745.2547445297;-102.80141448974609375;
1415764735.2647345066;-102.80629730224609375;
1415774725.2747244835;-102.8480224609375;
1415784715.2847144604;-102.80039215087890625;
1415794705.2947044373;-102.81732940673828125;
1415804695.3046944141;-102.7913665771484375;
1415814685.314684391;-102.8328704833984375;
1415824675.3246743679;-102.85467529296875;
1415834665.3346643448;-102.82379150390625;
1415844655.3446543217;-102.886322021484375;
1415854645.3546442986;-102.82714080810546875;
1415864635.3646342754;-102.80208587646484375;
1415874625.3746242523;-102.86263275146484375;
1415884615.3846142292;-102.85385894775390625;
1415894605.3946042061;-102.801055908203125;
1415904595.404594183;-102.81851959228515625;
1415914585.4145841599;-102.81280517578125;
1415924575.4245741367;-102.8004608154296875;
1415934565.4345641136;-102.800872802734375;
1415944555.4445540905;-102.85379791259765625;
1415954545.4545440674;-102.81044769287109375;
1415964535.4645340443;-102.8639373779296875;
1415974525.4745240211;-102.8231964111328125;
1415984515.484513998;-102.8022308349609375;
1415994505.4945039749;-102.8402252197265625;
1416004495.5044939518;-102.80524444580078125;
1416014485.5144839287;-102.77808380126953125;
