Type;FSVA3044;
Version;1.31;
Date;24.Mar 2026;
Mode;ANALYZER;
Preamplifier;OFF;
Transducer;OFF;
Center Freq;1420500000.000000;Hz
Freq Offset;0.000000;Hz
Start;1416050000.000000;Hz
Stop;1424950000.000000;Hz
Span;8900000.000000;Hz
Ref Level;-60.000000;dBm
Level Offset;0.000000;dB
Rf Att;0.000000;dB
El Att;0.000000;dB
RBW;10000.000000;Hz
VBW;100000.000000;Hz
SWT;2.000000;s
Sweep Count;50;
Window;1;Frequency Sweep
Ref Position;106.000000;%
Level Range;84.000000;dB
x-Axis;LIN;
y-Axis;LOG;
x-Unit;Hz;
y-Unit;dBm;
Trace;1;
Trace Mode;AVERAGE;
Detector;RMS;
Values;1001;
1416054445.5544455051;-93.1567535400390625;
1416063336.6633365154;-93.159637451171875;
1416072227.7722275257;-93.162994384765625;
1416081118.881118536;-93.1583099365234375;
1416090009.9900095463;-93.15447998046875;
1416098901.0989005566;-93.15798187255859375;
1416107792.2077915668;-93.1574554443359375;
1416116683.3166825771;-93.16187286376953125;
1416125574.4255735874;-93.16162872314453125;
1416134465.5344645977;-93.15615081787109375;
1416143356.643355608;-93.15863037109375;
1416152247.7522466183;-93.16112518310546875;
1416161138.8611376286;-93.1611480712890625;
1416170029.9700286388;-93.1586456298828125;
1416178921.0789196491;-93.16085052490234375;
1416187812.1878106594;-93.1623992919921875;
1416196703.2967016697;-93.16407012939453125;
1416205594.40559268;-93.164337158203125;
1416214485.5144836903;-93.16234588623046875;
1416223376.6233747005;-93.16132354736328125;
1416232267.7322657108;-93.16320037841796875;
1416241158.8411567211;-93.16385650634765625;
1416250049.9500477314;-93.16037750244140625;
1416258941.0589387417;-93.15695953369140625;
1416267832.167829752;-93.15842437744140625;
1416276723.2767207623;-93.16176605224609375;
1416285614.3856117725;-93.1623687744140625;
1416294505.4945027828;-93.16881561279296875;
1416303396.6033937931;-93.1680450439453125;
1416312287.7122848034;-93.163970947265625;
1416321178.8211758137;-93.16246795654296875;
1416330069.930066824;-93.1630401611328125;
1416338961.0389578342;-93.16136932373046875;
1416347852.1478488445;-93.16347503662109375;
1416356743.2567398548;-93.1653594970703125;
1416365634.3656308651;-93.1627960205078125;
1416374525.4745218754;-93.1672210693359375;
1416383416.5834128857;-93.166748046875;
1416392307.692303896;-93.16513824462890625;
1416401198.8011949062;-93.168701171875;
1416410089.9100859165;-93.17071533203125;
1416418981.0189769268;-93.1723480224609375;
1416427872.1278679371;-93.171966552734375;
1416436763.2367589474;-93.17171478271484375;
1416445654.3456499577;-93.1648101806640625;
1416454545.4545409679;-93.16733551025390625;
1416463436.5634319782;-93.16793060302734375;
1416472327.6723229885;-93.17034149169921875;
1416481218.7812139988;-93.163360595703125;
1416490109.8901050091;-93.1651153564453125;
1416499000.9989960194;-93.16650390625;
1416507892.1078870296;-93.1685791015625;
